CASE_ID,ADDRESS,CROSS_STREETS,address,cross_street
100360,5965 St ANdrews  PL Los Angeles 90047,ABH St Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St Andrews
127871,5965 ST ANDREWS PL Los Angeles 90047,ABH SAINT ANDREWS,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH SAINT ANDREWS
105797,5965 St. Andrews Los Angeles 000,ABH St Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St Andrews
110135,5965 St. Andrews PL Los Angeles 90047,ABH zone,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH zone
104280,5965 St. Andrews PL Los Angeles 90047,St. Andrews ABH,"5965 S St Andrews Pl, Los Angeles, CA 90047",St. Andrews ABH
105463,5965 St. Andrews PL Los Angeles 90047,ABH St. Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St. Andrews
128473,5965 St. Andrews PL Los Angeles 90047,ABH zone,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH zone
118801,5969 St. Andrews PL Los Angeles 90062,"W. 60th St., St. Andrews ABH","5965 S St Andrews Pl, Los Angeles, CA 90047","W. 60th St., St. Andrews ABH"
105278,St Andrews  PL Los Angeles 90047,ABH,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH
106356,6099 Laiurel canyon  Los Angeles 0000,ABH TH ALEXANDRIA,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH TH ALEXANDRIA
130799,6099 laurel Canyon   BLVD Los Angeles 91606,ABH Alexandria,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH Alexandria
106062,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH Alexandria,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH Alexandria
105434,6099 Laurel Canyon BLVD Los Angeles 000,ABH Alexandria,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH Alexandria
126767,6099 Laurel Canyon BLVD Los Angeles 91606,ABH Alexandria,6099 Laurel Canyon  BLVD Los Angeles 91606,ABH Alexandria
100477,625 La FAYETTE PARK PL Los Angeles 90057,ABH LA FAYETTE,"625 S La Fayette Park Pl, Los Angeles, CA 90005",ABH LA FAYETTE
100915,625 S La Fayette PARK Los Angeles 90057,ABH CARE LA FAYETTE & Western,"625 S La Fayette Park Pl, Los Angeles, CA 90005",ABH CARE LA FAYETTE & Western
113226,ABH Lafayette Los Angeles 90057,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
121649,Lafayette ABH Zone Los Angeles 90005,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
124326,Lafayette ABH Zone Los Angeles 90005,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
128338,Lafayette ABH Zone Los Angeles 90005,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
111111,Lafayette ABH Zone Los Angeles 90005,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
108305,Lafayette ABH Zone Los Angeles 90005,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
123319,Lafayette ABH Zone Los Angeles 90010,NA,"625 S La Fayette Park Pl, Los Angeles, CA 90005",NA
99944,625 S Lafaytte Los Angeles 90057,ABH LAFAYETTE,"625 S La Fayette Park Pl, Los Angeles, CA 90005",ABH LAFAYETTE
130859,Los Angeles 90010,ABH Lafayette,"625 S La Fayette Park Pl, Los Angeles, CA 90005",ABH Lafayette
131170,S Berendo ST Los Angeles 90005,"6th St., Lafayetttee ABH","625 S La Fayette Park Pl, Los Angeles, CA 90005","6th St., Lafayetttee ABH"
116299,6422 Vesper Los Angeles 91405,ABH Aetna,6422 Vesper Los Angeles 91405,ABH Aetna
124573,6611 Selma AVE Los Angeles 90028,Schrader ABH,6611 Selma AVE Los Angeles 90028,Schrader ABH
132149,6633 Van Nuys  BLVD Los Angeles 91405,ABH Aetna,6633 Van Nuys  BLVD Los Angeles 91405,ABH Aetna
124229,6675 Selma AVE Los Angeles 90028,Schrader ABH Zone,6675 Selma AVE Los Angeles 90028,Schrader ABH Zone
100626,6800 Eton AVE Los Angeles 91304,ABH WIllows Eaton & Vanowen,6800 Eton AVE Los Angeles 91304,ABH WIllows Eaton & Vanowen
117447,6th ST Los Angeles 90005,"S. Berendo St.,(Lafayette ABH)",6th ST Los Angeles 90005,"S. Berendo St.,(Lafayette ABH)"
80652,701 N Alameda ST Los Angeles 90012,El Pueblo ABH zone,701 N Alameda ST Los Angeles 90012,El Pueblo ABH zone
84842,EL Peeblo Los Angeles 0000,ABH,701 N Alameda ST Los Angeles 90012,ABH
87760,El Pueblo  Los Angeles 0000,ABH,701 N Alameda ST Los Angeles 90012,ABH
86757,El Pueblo Los Angeles *,ABH Zone,701 N Alameda ST Los Angeles 90012,ABH Zone
91570,El Pueblo Los Angeles 000,ABH Zone,701 N Alameda ST Los Angeles 90012,ABH Zone
89620,El Pueblo Los Angeles 0000,ABH,701 N Alameda ST Los Angeles 90012,ABH
92373,El Pueblo Los Angeles 0000,ABH SECZ,701 N Alameda ST Los Angeles 90012,ABH SECZ
86173,El Pueblo Los Angeles 0000,ABH Zone,701 N Alameda ST Los Angeles 90012,ABH Zone
91070,El Pueblo Los Angeles 0000,ABH Zone,701 N Alameda ST Los Angeles 90012,ABH Zone
90344,El Pueblo Los Angeles 0000,ABH,701 N Alameda ST Los Angeles 90012,ABH
88500,El Pueblo Los Angeles 00000,ABH,701 N Alameda ST Los Angeles 90012,ABH
90234,El Pueblo Los Angeles 00000,ABH,701 N Alameda ST Los Angeles 90012,ABH
125525,Spring/Arcadia Los Angeles 90012,El Pueblo ABH,701 N Alameda ST Los Angeles 90012,El Pueblo ABH
94870,711 N Alameda  ST Los Angeles 90012,El Pueblo ABH Zone,711 N Alameda  ST Los Angeles 90012,El Pueblo ABH Zone
81758,711 N Alameda  ST Los Angeles 90012,ABH El Pueblo Zone,711 N Alameda  ST Los Angeles 90012,ABH El Pueblo Zone
82245,711 N Alameda  ST Los Angeles 90012,ABH El Pueblo zone,711 N Alameda  ST Los Angeles 90012,ABH El Pueblo zone
99167,711 N Alameda ST Los Angeles 90012,ABH,711 N Alameda ST Los Angeles 90012,ABH
80419,711 N Alameda ST Los Angeles 90012,"ABH zone, baskets, bridges",711 N Alameda ST Los Angeles 90012,"ABH zone, baskets, bridges"
123836,711 N Alameda ST Los Angeles 90012,El Pueblo ABH,711 N Alameda ST Los Angeles 90012,El Pueblo ABH
123956,711 N Alameda ST Los Angeles 90012,El Pueblo ABH,711 N Alameda ST Los Angeles 90012,El Pueblo ABH
82022,711 N Alameda ST Los Angeles 90012,ABH El Pueblo zone,711 N Alameda ST Los Angeles 90012,ABH El Pueblo zone
79436,711 N Alameda ST Los Angeles 90012,ABH zone,711 N Alameda ST Los Angeles 90012,ABH zone
78946,711 N Alameda St ST Los Angeles 90012,EL Pueblo ABH,711 N Alameda St ST Los Angeles 90012,EL Pueblo ABH
84150,0 EL PUEBLO ABH Los Angeles NA,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
99798,ABH El Pubelo Los Angeles 90012,125 Paseo De La Plaza,"711 N Alameda St, Los Angeles, CA 90012",125 Paseo De La Plaza
131607,ABH El Pueblo Los Angeles 000,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
127076,ABH El Pueblo Los Angeles 000,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
123466,ABH El Pueblo Los Angeles 000,Cesar Chavez and Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez and Spring
122173,ABH El Pueblo Los Angeles 000,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
127917,ABH El Pueblo Los Angeles 000,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
126700,ABH El Pueblo Los Angeles 000,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
124817,ABH El Pueblo Los Angeles 000,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
122825,ABH El Pueblo Los Angeles 000,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
100661,ABH EL Pueblo Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
103375,ABH El Pueblo Los Angeles 90012,--,"711 N Alameda St, Los Angeles, CA 90012",
104156,ABH El Pueblo Los Angeles 90012,Cesar E Chavez and Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar E Chavez and Spring
121484,ABH El Pueblo Los Angeles 90012,Cesar E Chavez and Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar E Chavez and Spring
127532,ABH El Pueblo Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
125193,ABH El Pueblo Los Angeles 90012,Cesar Chavez/ Spring,"711 N Alameda St, Los Angeles, CA 90012",Cesar Chavez/ Spring
132525,ABH EL PUEBLO Los Angeles 90012,Spring/Cesar Chavez/Arcadia,"711 N Alameda St, Los Angeles, CA 90012",Spring/Cesar Chavez/Arcadia
102393,ABH El Pueblo Los Angeles 90014,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
121793,ABH El Pueblo Los Angeles 90038,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
84902,EL PUEBLO ABH Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
86085,EL PUEBLO ABH Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
84055,El Pueblo ABH Los Angeles NA,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
84544,El Pueblo ABH Los Angeles NA,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
84669,EL PUEBLO ABH Los Angeles NA,Spring St,"711 N Alameda St, Los Angeles, CA 90012",Spring St
100850,El Pueblo ABH Zone Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
101580,El Pueblo ABH Zone Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
100774,El Pueblo ABH Zone Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
101479,El Pueblo ABH Zone Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
102159,El Pueblo ABH Zone Los Angeles 90012,NA,"711 N Alameda St, Los Angeles, CA 90012",NA
84514,El Pueblo ABH zone Los Angeles 90012,Spring and Main Streets,"711 N Alameda St, Los Angeles, CA 90012",Spring and Main Streets
79170,711 N Alamedas ST Los Angeles 90012,El Pueblo ABH zone and bridges,711 N Alamedas ST Los Angeles 90012,El Pueblo ABH zone and bridges
91494,7200 Ethel AVE Los Angeles 91605,ABH Raymer,7200 Ethel AVE Los Angeles 91605,ABH Raymer
92107,Ethel  AVE Los Angeles 0,Raymer ABH ZONE,7200 Ethel AVE Los Angeles 91605,Raymer ABH ZONE
88429,Ethel  AVE Los Angeles 0,ABH zone Raymer,7200 Ethel AVE Los Angeles 91605,ABH zone Raymer
99183,Ethel  Los Angeles 0,ABH Raymer,7200 Ethel AVE Los Angeles 91605,ABH Raymer
89125,Ethel  Los Angeles 00,Sherman Way ABH,7200 Ethel AVE Los Angeles 91605,Sherman Way ABH
95126,7223 Ethel AVE Los Angeles 91605,ABH Raymer,7223 Ethel AVE Los Angeles 91605,ABH Raymer
91869,7223 Ethel AVE Los Angeles 91605,ABH Raymer,7223 Ethel AVE Los Angeles 91605,ABH Raymer
94308,7223 Ethel AVE Los Angeles 91605,ABH Raymer,7223 Ethel AVE Los Angeles 91605,ABH Raymer
92103,7250 Van Nuys  BLVD Los Angeles 0,ABH Full Clean up Tyrone,7250 Van Nuys  BLVD Los Angeles 0,ABH Full Clean up Tyrone
97054,7250 Van Nuys  BLVD Los Angeles 0,ABH,7250 Van Nuys  BLVD Los Angeles 0,ABH
94147,7250 Van Nuys  BLVD Los Angeles 91405,ABH Tyrone,7250 Van Nuys  BLVD Los Angeles 91405,ABH Tyrone
88017,7333 Radford AVE Los Angeles 91605,"ABH, Soft Enforcement",7333 Radford AVE Los Angeles 91605,"ABH, Soft Enforcement"
130436,7433 Whitset  Los Angeles 91605,ABH,7433 Whitset  Los Angeles 91605,ABH
100851,7600 Tyrone  AVE Los Angeles 91304,ABH Van NUys,7600 Tyrone  AVE Los Angeles 91304,ABH Van NUys
103062,7600 Tyrone  AVE Los Angeles 91401,Van Nuys ABH,7600 Tyrone  AVE Los Angeles 91401,Van Nuys ABH
100561,7600 Tyrone  AVE Los Angeles 91401,Van Nuys ABH,7600 Tyrone  AVE Los Angeles 91401,Van Nuys ABH
100718,7600 Tyrone  AVE Los Angeles 91401,ABH Van Nuys,7600 Tyrone  AVE Los Angeles 91401,ABH Van Nuys
101121,7600 Tyrone  AVE Los Angeles 91405,ABH Van Nuys,7600 Tyrone  AVE Los Angeles 91405,ABH Van Nuys
103435,7600 Tyrone  AVE Los Angeles 91405,ABH,7600 Tyrone  AVE Los Angeles 91405,ABH
102460,7600 Tyrone  AVE Los Angeles 91405,ABH,7600 Tyrone  AVE Los Angeles 91405,ABH
99586,7600 Tyrone  AVE Los Angeles 91405,Van Nuys ABH,7600 Tyrone  AVE Los Angeles 91405,Van Nuys ABH
111850,Los Angeles 91406,ABH Tyrone,7600 Tyrone  AVE Los Angeles 91405,ABH Tyrone
100999,7600 Tyrone  Los Angeles 91601,ABH Van Nuys,7600 Tyrone  AVE Los Angeles 91405,ABH Van Nuys
95923,Tyrone  Los Angeles 0,ABH zone,7600 Tyrone  AVE Los Angeles 91405,ABH zone
99920,7600 Tyrone  AVE Los Angeles 91605,Van Nuys ABH,7600 Tyrone  AVE Los Angeles 91605,Van Nuys ABH
100407,7600 Tyrone  Los Angeles 91405,ABH Van Nuyvs,7600 Tyrone  Los Angeles 91405,ABH Van Nuyvs
115397,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys
120773,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys
126768,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys,7600 Tyrone AVE Los Angeles 91405,ABH Van Nuys
100511,7621 Canoga  AVE Los Angeles 91304,ABH,7621 Canoga  AVE Los Angeles 91304,ABH
100852,7621 Canoga  AVE Los Angeles 91304,ABH Willows,7621 Canoga  AVE Los Angeles 91304,ABH Willows
101249,7621 Canoga  AVE Los Angeles 91304,ABH Willows,7621 Canoga  AVE Los Angeles 91304,ABH Willows
99792,7621 Canoga  BLVD Los Angeles 91304,ABH Willows,7621 Canoga  BLVD Los Angeles 91304,ABH Willows
100406,7621 Canoga  ST Los Angeles 91304,ABH Willows,7621 Canoga  ST Los Angeles 91304,ABH Willows
103061,7621 Canoga AVE Los Angeles 91304,Canoga Park Willows ABH,7621 Canoga AVE Los Angeles 91304,Canoga Park Willows ABH
102016,7621 Canoga AVE Los Angeles 91304,ABH Willows,7621 Canoga AVE Los Angeles 91304,ABH Willows
123966,7621 Canoga AVE Los Angeles xxx,ABH Willows,7621 Canoga AVE Los Angeles xxx,ABH Willows
100783,ABH Willows Los Angeles 00000,NA,"7621 Canoga Ave, Canoga Park, CA 91304",NA
101933,ABH Willows Los Angeles 91303,NA,"7621 Canoga Ave, Canoga Park, CA 91304",NA
100286,ABH Willows Los Angeles 91303,Spot Clean,"7621 Canoga Ave, Canoga Park, CA 91304",Spot Clean
107586,ABH Willows Los Angeles 91303,Full Zone,"7621 Canoga Ave, Canoga Park, CA 91304",Full Zone
115283,ABH Willows Los Angeles 91303,Full Zone,"7621 Canoga Ave, Canoga Park, CA 91304",Full Zone
120619,ABH WILLOWS Los Angeles 91304,NA,"7621 Canoga Ave, Canoga Park, CA 91304",NA
103873,ABH Willows Los Angeles 91304,NA,"7621 Canoga Ave, Canoga Park, CA 91304",NA
102789,ABH Willows Los Angeles 91406,NA,"7621 Canoga Ave, Canoga Park, CA 91304",NA
106593,Willows ABH Los Angeles 91303,Spot clean per CD,"7621 Canoga Ave, Canoga Park, CA 91304",Spot clean per CD
113340,Willows ABH Los Angeles 91342,Willows,"7621 Canoga Ave, Canoga Park, CA 91304",Willows
114313,ABH Tyrone Los Angeles 91405,Entire zone,"7702 Van Nuys Blvd Van Nuys, CA 91405",Entire zone
107370,ABH Tyrone Los Angeles 91405,NA,"7702 Van Nuys Blvd Van Nuys, CA 91405",NA
98819,ABH Tyrone Los Angeles 91405,Van Nys Blvd Locs.,"7702 Van Nuys Blvd Van Nuys, CA 91405",Van Nys Blvd Locs.
107004,ABH Tyrone Los Angeles 91405,Full Zone,"7702 Van Nuys Blvd Van Nuys, CA 91405",Full Zone
105753,ABH Tyrone Los Angeles 91405,All Zones...,"7702 Van Nuys Blvd Van Nuys, CA 91405",All Zones...
103164,ABH Tyrone Los Angeles 91406,NA,"7702 Van Nuys Blvd Van Nuys, CA 91405",NA
101268,ABH Tyrone Los Angeles 91406,NA,"7702 Van Nuys Blvd Van Nuys, CA 91405",NA
105351,ABH Tyrone Los Angeles 91406,Entire zone,"7702 Van Nuys Blvd Van Nuys, CA 91405",Entire zone
104003,ABH Tyrone Los Angeles 91406,and ID's,"7702 Van Nuys Blvd Van Nuys, CA 91405",and ID's
99212,ABH Van Nuys Los Angeles 91402,All Loc's,"7702 Van Nuys Blvd Van Nuys, CA 91405",All Loc's
99641,ABH Van Nuys Los Angeles 91405,All zones,"7702 Van Nuys Blvd Van Nuys, CA 91405",All zones
99352,ABH Van Nuys Los Angeles 91405,All Locations,"7702 Van Nuys Blvd Van Nuys, CA 91405",All Locations
118399,ABH Van Nuys Los Angeles 91405,Full Zone,"7702 Van Nuys Blvd Van Nuys, CA 91405",Full Zone
113480,ABH Van Nuys Los Angeles 91406,All of the zone,"7702 Van Nuys Blvd Van Nuys, CA 91405",All of the zone
119036,ABH Van Nuys Los Angeles 91406,All zones,"7702 Van Nuys Blvd Van Nuys, CA 91405",All zones
101667,ABH Van Nuys Los Angeles 91406,NA,"7702 Van Nuys Blvd Van Nuys, CA 91405",NA
124267,7815 Van Nuys  BLVD Los Angeles 91602,ABH Van Nuys Blvd,7815 Van Nuys  BLVD Los Angeles 91602,ABH Van Nuys Blvd
89847,7832 N Van Nuys BLVD Los Angeles 91402,ABH Tyrone,7832 N Van Nuys BLVD Los Angeles 91402,ABH Tyrone
111975,ABH Wilmington Los Angeles 90731,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
124678,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
133529,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
125530,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
114255,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
115263,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
115728,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
120480,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
112896,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
125367,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
115555,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
124461,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
116078,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
110985,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
112711,ABH Wilmington Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
71138,Imperial ABH Los Angeles 90059,Wilmington / Imperial Hwy,"828 Eubank Ave, Wilmington, CA 90744",Wilmington / Imperial Hwy
110121,Wilmingto ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
124757,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
117943,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
125196,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
126254,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
112627,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
124000,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
111881,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
117118,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
111573,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
113074,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
125845,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
113349,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
113851,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
117651,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
114758,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
115306,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
109798,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
122373,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
113610,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
109403,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
126594,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
114423,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
130346,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
110587,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
128935,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
120673,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
126997,Wilmington ABH Zone Los Angeles 90744,NA,"828 Eubank Ave, Wilmington, CA 90744",NA
119065,E E ST Los Angeles 90744,Broad Ave. Eubank ABH,"828 Eubank Ave, Wilmington, CA 90744",Broad Ave. Eubank ABH
119767,Imperial  AVE Los Angeles 90059,Wilmington Ave.(Imperial ABH),"828 Eubank Ave, Wilmington, CA 90744",Wilmington Ave.(Imperial ABH)
114323,Imperial  HWY Los Angeles 90059,Wilmington Ave. (Imperial ABH),"828 Eubank Ave, Wilmington, CA 90744",Wilmington Ave. (Imperial ABH)
133124,Imperial  HWY Los Angeles 90059,"Wlimington Ave., (Imperial ABH","828 Eubank Ave, Wilmington, CA 90744","Wlimington Ave., (Imperial ABH"
119063,Imperial  HWY Los Angeles 90059,"Wilmington Ave., Imperial ABH","828 Eubank Ave, Wilmington, CA 90744","Wilmington Ave., Imperial ABH"
114946,Imperial AVE Los Angeles 90059,Wilmington Ave. (Imperial ABH),"828 Eubank Ave, Wilmington, CA 90744",Wilmington Ave. (Imperial ABH)
121875,Imperial Hwy Los Angeles 90059,"Wilmington Ave., (Imperial ABH","828 Eubank Ave, Wilmington, CA 90744","Wilmington Ave., (Imperial ABH"
102166,Wilmington  AVE Los Angeles 90059,Imperial Hwy (Imperial ABH Zone),"828 Eubank Ave, Wilmington, CA 90744",Imperial Hwy (Imperial ABH Zone)
122180,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
121819,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
131341,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
119934,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
119546,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
129985,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
133590,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
129020,Los Angeles 90059,ABH Imperial,"828 Eubank Ave, Wilmington, CA 90744",ABH Imperial
119406,Los Angeles 90744,ABH Wilmington,"828 Eubank Ave, Wilmington, CA 90744",ABH Wilmington
122175,Los Angeles 90744,ABH Wilmington,"828 Eubank Ave, Wilmington, CA 90744",ABH Wilmington
130743,Los Angeles 90744,ABH Wilmington,"828 Eubank Ave, Wilmington, CA 90744",ABH Wilmington
122013,Los Angeles 90744,ABH Wilmington,"828 Eubank Ave, Wilmington, CA 90744",ABH Wilmington
121792,Los Angeles 90744,ABH Wilmington,"828 Eubank Ave, Wilmington, CA 90744",ABH Wilmington
103707,839 S Beacon ST Los Angeles 90731,Beacon ABH Zone,839 S Beacon ST Los Angeles 90731,Beacon ABH Zone
122542,S Beacon  ST Los Angeles 90731,"W. 8th St., (Beacon ABH)",839 S Beacon ST Los Angeles 90731,"W. 8th St., (Beacon ABH)"
114320,S Beacon  ST Los Angeles 90731,W 8th St.(Beacon_ABH),839 S Beacon ST Los Angeles 90731,W 8th St.(Beacon_ABH)
132030,S Beacon  ST Los Angeles 90731,"W. 8th St., Beacon ABH",839 S Beacon ST Los Angeles 90731,"W. 8th St., Beacon ABH"
117281,S Beacon  ST Los Angeles 90731,W. 8th St. (Beacon ABH),839 S Beacon ST Los Angeles 90731,W. 8th St. (Beacon ABH)
114196,S Beacon ST Los Angeles 90731,W. 8th St (Beacon ABH),839 S Beacon ST Los Angeles 90731,W. 8th St (Beacon ABH)
119534,Los Angeles 90731,ABH Beacon,839 S Beacon ST Los Angeles 90731,ABH Beacon
119368,Los Angeles 90731,ABH Beacon,839 S Beacon ST Los Angeles 90731,ABH Beacon
119989,Los Angeles 90731,ABH Beacon,839 S Beacon ST Los Angeles 90731,ABH Beacon
130530,Los Angeles 90731,ABH Beacon,839 S Beacon ST Los Angeles 90731,ABH Beacon
133648,W 8th ST Los Angeles 90731,"S. Beacon St., Beacon ABH",839 S Beacon ST Los Angeles 90731,"S. Beacon St., Beacon ABH"
93066,839 S Beacon ST San Pedro 90731,San Pedro (Beacon) ABH Zone,839 S Beacon ST San Pedro 90731,San Pedro (Beacon) ABH Zone
115726,ABH CARE+ 9 Los Angeles 0,NA,NA,NA
109394,ABH Los Angeles *,ABH,NA,ABH
103425,ABH Zone Los Angeles --,Alleys,NA,Alleys
78808,ABH Zone Los Angeles 000,NA,NA,NA
103939,ABH Zone Los Angeles 0000,Alleys,NA,Alleys
102779,ABH Zone Los Angeles 0000,Alleys,NA,Alleys
104216,ABH Zone Los Angeles 0000,Alleys,NA,Alleys
103619,ABH Zone Los Angeles 0000,Alleys,NA,Alleys
104898,ABH Zone Los Angeles 0000,alleys,NA,alleys
104424,ABH Zone Los Angeles 0000,Alleys,NA,Alleys
