address_geo,count,perc,cumperc,geocode_yes,latitude,longitude,,
7100 ST Los Angeles 90003,1,2.48E-04,0.566154609,,,,,
7122 W Selma AVE Los Angeles 90017,1,2.48E-04,0.566402379,,,,,
71647 Deering AVE Los Angeles 91304,1,2.48E-04,0.566650149,,,,,
71655 W Manchester AVE Los Angeles 90045,1,2.48E-04,0.566897919,,,,,
7175 Fountain  Los Angeles 91331,1,2.48E-04,0.567145689,,,,,
71st Street and Avalon BLVD Los Angeles 90003,1,2.48E-04,0.567393459,,,,,
722 E Rose ST Los Angeles 90291,1,2.48E-04,0.567641229,,,,,
7223 Sunset  Los Angeles,1,2.48E-04,0.567888999,,,,,
7231 N Tampa  ST Los Angeles 91335,1,2.48E-04,0.568136769,,,,,
7234 N  Rhea AVE Los Angeles 91335,1,2.48E-04,0.568384539,,,,,
730 S Beacon  AVE Los Angeles 90017,1,2.48E-04,0.568632309,,,,,
730 S beacon Los Angeles 90017,1,2.48E-04,0.568880079,,,,,
7301 Garden Grove Los Angeles 91306,1,2.48E-04,0.569127849,,,,,
731 S BEACON Los Angeles 90017,1,2.48E-04,0.569375619,,,,,
7359 N Remmet AVE Los Angeles 90803,1,2.48E-04,0.569623389,,,,,
7400 Del Monte AVE Los Angeles 91405,1,2.48E-04,0.56987116,,,,,
7403 N Eton Los Angeles 90303,1,2.48E-04,0.57011893,,,,,
744 E Flower ST Los Angeles 90291,1,2.48E-04,0.5703667,,,,,
7474 N Figueroa St Los Angeles 90012,1,2.48E-04,0.57061447,,,,,
74th and Grand  Los Angeles,1,2.48E-04,0.57086224,,,,,
7509 W Valmont AVE Los Angeles 91042,1,2.48E-04,0.57111001,,,,,
760 Westmoreland Los Angeles 90031,1,2.48E-04,0.57135778,,,,,
77th and Florence St. and Grand  AVE Los Angeles 90003,1,2.48E-04,0.57160555,,,,,
7900 N San Fernando  RD Los Angeles,1,2.48E-04,0.57185332,,,,,
7900 San Fernando  RD Los Angeles 91362,1,2.48E-04,0.57210109,,,,,
79th st / Flower Los Angeles 90003,1,2.48E-04,0.57234886,,,,,
7street threw 4th street and Stanford  AVE Los Angeles 90013,1,2.48E-04,0.57259663,,,,,
7th  ST Los Angeles 90013,1,2.48E-04,0.5728444,,,,,
7th / 13th and Beacon/Palos Verdes Los Angeles 90731,1,2.48E-04,0.573587711,,,,,
7th & 8th and Crocker  Los Angeles 90013,1,2.48E-04,0.573339941,,34.042236,-118.249505,,
7th & 8th St and San Pedro ST Los Angeles 90014,1,2.48E-04,0.57309217,,34.042236,-118.249505,,
7th and Maple  Los Angeles 90001,1,2.48E-04,0.575322101,,34.042236,-118.249505,,
7th and Naomi ST Los Angeles,1,2.48E-04,0.575569871,1,,,,
7th between 3rd and San Pedro  ST Los Angeles 90013,1,2.48E-04,0.575817641,,,,,
7th St - 10th / Palos Verdes and Beacon AVE Los Angeles,1,2.48E-04,0.574331021,,,,,
7th to and San Pedro Los Angeles,1,2.48E-04,0.582011893,,34.042236,-118.249505,,
7th/ Alvarado and Mac Arthur Park Los Angeles 90057,1,2.48E-04,0.582259663,,,,,
7th/10th and Beacon AVE Los Angeles,1,2.48E-04,0.582507433,,,,,
8001 Cylbown  ST Los Angeles 91352,1,2.48E-04,0.582755203,,,,,
8030 Van Nuys  Los Angeles 91402,1,2.48E-04,0.583002973,,,,,
81 ST Los Angeles 90044,1,2.48E-04,0.583250743,,,,,
8100 WEBB Los Angeles 90001,1,2.48E-04,0.583498513,,,,,
811 S Garland Los Angeles 90057,1,2.48E-04,0.583746283,,,,,
817 W. Venice Blvd  Los Angeles,1,2.48E-04,0.583994054,,,,,
8300 N Old San Fernando RD Los Angeles 91352,1,2.48E-04,0.584241824,,,,,
8352 W Legion LN Los Angeles 90039,1,2.48E-04,0.584489594,,,,,
83rd St. and Oso AVE Los Angeles 90045,1,2.48E-04,0.584737364,,,,,
"83rd St., Isis Ave., and Osage  AVE Los Angeles 90045",1,2.48E-04,0.584985134,,,,,
84 Los Angeles 90003,1,2.48E-04,0.585232904,,,,,
8416 S Compton DR Los Angeles 90045,1,2.48E-04,0.585480674,,,,,
8471 W Beverly BLVD Los Angeles 90045,1,2.48E-04,0.585728444,,,,,
84th and Florence and Grand  AVE Los Angeles 90003,1,2.48E-04,0.585976214,,,,,
84th to 76th and Grand Los Angeles,1,2.48E-04,0.586223984,,,,,
84th to 82nd and Grand Los Angeles,1,2.48E-04,0.586471754,,,,,
84th to Florence and Grand  AVE Los Angeles 90003,1,2.48E-04,0.586719524,,,,,
84th to Gage and Grand AVE Los Angeles 90003,1,2.48E-04,0.586967294,,,,,
84th to Gage and Grand Los Angeles,1,2.48E-04,0.587215064,,,,,
8559 N La Brea AVE Los Angeles 90038,1,2.48E-04,0.587462834,,,,,
8601 SUNLAND  Los Angeles 91352,1,2.48E-04,0.587710605,,,,,
8617 S Crocker ST Los Angeles,1,2.48E-04,0.587958375,,,,,
8701 N Western AVE Los Angeles 90047,1,2.48E-04,0.588206145,,,,,
87th Street / Western Ave and Los Angeles 90047,1,2.48E-04,0.588453915,,,,,
87th/Gage and Grand Los Angeles,1,2.48E-04,0.588701685,,,,,
88 PL Los Angeles 90003,1,2.48E-04,0.588949455,,,,,
88 th  ST Los Angeles 90047,1,2.48E-04,0.589197225,,,,,
8822 N Helen Los Angeles 91340,1,2.48E-04,0.589444995,,,,,
88th  PL Los Angeles,1,2.48E-04,0.589692765,,33.95734,-118.280856,,
88th St / Western Ave and Los Angeles 90047,1,2.48E-04,0.589940535,,,,,
88th St. and Flower St. and Grand AVE Los Angeles 90003,1,2.48E-04,0.590188305,,33.95734,-118.280856,,
8th & Beacon and 8th ST Los Angeles 90015,1,2.48E-04,0.590683845,,34.052792,-118.273238,,
8th and Beacon and 8th ST Los Angeles 90017,1,2.48E-04,0.591179386,,34.052792,-118.273238,,
8th and Beacon and 8th ST Los Angeles 90731,1,2.48E-04,0.591427156,,34.052792,-118.273238,,
8th and Crocker ST Los Angeles 90013,1,2.48E-04,0.591674926,,34.036217,-118.24649,,
8TH and Hill Los Angeles 90006,1,2.48E-04,0.590436075,,34.036217,-118.24649,,
8th and Kohler ST Los Angeles 90013,1,2.48E-04,0.591922696,,34.036217,-118.24649,,
8th Street / I110 Underpass and Los Angeles 90006,1,2.48E-04,0.590931615,,,,,
8th to 5th and San Julian ST Los Angeles 90013,1,2.48E-04,0.592170466,,34.041579,-118.247159,,
8th to 5th and San Pedro ST Los Angeles 90022,1,2.48E-04,0.592418236,,34.041579,-118.247159,,
8th to 6th and San Julian ST Los Angeles 90013,1,2.48E-04,0.592666006,,34.041579,-118.247159,,
8th to Olympic and Ceres Los Angeles,1,2.48E-04,0.592913776,,34.036217,-118.24649,,
8th to Olympic and Kohler Los Angeles,1,2.48E-04,0.593161546,,34.036217,-118.24649,,
90 Freeway and Culver BLVD Los Angeles 90291,1,2.48E-04,0.593409316,,,,,
90 fwy and Culver  BLVD Los Angeles 90066,1,2.48E-04,0.593904856,,,,,
90 Fwy/Culver City Blvd and Los Angeles 90292,1,2.48E-04,0.593657086,,,,,
9008 Maurice AVE Los Angeles 91342,1,2.48E-04,0.594152626,,,,,
909 S Beacon  AVE Los Angeles 90015,1,2.48E-04,0.594648167,,34.051234,-118.274524,,
909 S Beacon  ST Los Angeles,1,2.48E-04,0.594895937,,34.051234,-118.274524,,
909 S BEACON AVE Los Angeles 90015,1,2.48E-04,0.594400396,,34.051234,-118.274524,,
909 S Beacon ST Los Angeles 90015,1,2.48E-04,0.595143707,,34.051234,-118.274524,,
91 Kelvin Ave Los Angeles 91311,1,2.48E-04,0.595391477,,,,,
9100 Kelvin Los Angeles,1,2.48E-04,0.595639247,,,,,
91115 Western  AVE Los Angeles 90047,1,2.48E-04,0.595887017,,,,,
9117 Van Nuys Los Angeles,1,2.48E-04,0.596134787,,,,,
9140 Jordan Los Angeles,1,2.48E-04,0.596382557,,,,,
9140 Jordan Los Angeles 91324,1,2.48E-04,0.596630327,,,,,
919 S Beacon Los Angeles 90015,1,2.48E-04,0.596878097,,34.051234,-118.274524,,
92/96 and Success Los Angeles 90002,1,2.48E-04,0.597125867,,,,,
9200 Exposition . Los Angeles 90024,1,2.48E-04,0.597373637,,,,,
924 S Beacon  ST Los Angeles 90015,1,2.48E-04,0.597621407,,,,,
9240 Jordan  ST Los Angeles 91344,1,2.48E-04,0.597869177,,,,,
92nd and Compton and Los Angeles 90059,1,2.48E-04,0.598116947,,,,,
9330 Success Los Angeles 90062,1,2.48E-04,0.598364718,,,,,
9421 Winnetka Los Angeles,1,2.48E-04,0.598612488,,,,,
9425 Canoga Los Angeles,1,2.48E-04,0.598860258,,,,,
9440 N HIGHLAND . Los Angeles,1,2.48E-04,0.599108028,,,,,
9499 N Jordan Los Angeles 91311,1,2.48E-04,0.599355798,,,,,
9500 Aqueduct Los Angeles,1,2.48E-04,0.599603568,,,,,
9791 N TUJUNGA CANYON BLVD Los Angeles 91402,1,2.48E-04,0.599851338,,,,,
980 Manhattan Los Angeles,1,2.48E-04,0.600099108,,,,,
98th  ST Los Angeles,1,2.48E-04,0.600346878,,,,,
98th at Broadway and Los Angeles 90003,1,2.48E-04,0.600842418,,,,,
98th Street / Avalon Blvd and Los Angeles 90003,1,2.48E-04,0.600594648,,,,,
9901 N Tujunga Canyon  BLVD Los Angeles 91042,1,2.48E-04,0.601090188,,,,,
9th - 14th / Palos Verdes and Beacon  AVE Los Angeles,1,2.48E-04,0.601337958,,,,,
a Los Angeles,1,2.48E-04,0.957631318,,,,,
Abbot Kinney / Venice and Los Angeles 90291,1,2.48E-04,0.603072349,,,,,
abh  Los Angeles 90013,1,2.48E-04,0.957879088,,,,,
abh and hope st Los Angeles,1,2.48E-04,0.958870168,,,,,
abh and Lodi Los Angeles 90028,1,2.48E-04,0.958374628,,,,,
abh and lodi Los Angeles 90028,1,2.48E-04,0.959117939,,,,,
abh and macarthur park Los Angeles 90057,1,2.48E-04,0.959365709,,,,,
abh and schrader Los Angeles 90028,1,2.48E-04,0.959613479,,,,,
abh and Schraeder Los Angeles 90028,1,2.48E-04,0.958622398,,,,,
abh Los Angeles 90028,1,2.48E-04,0.958126858,,,,,
abh western   Los Angeles,1,2.48E-04,0.960109019,,,,,
abh zone Los Angeles 90017,1,2.48E-04,0.960356789,,,,,
Aetna Los Angeles,1,2.48E-04,0.603320119,,,,,
Agatha and Crocker Los Angeles 90013,1,2.48E-04,0.603567889,,34.038563,-118.246641,,
"Agatha and Towne, AVE Los Angeles 90013",1,2.48E-04,0.603815659,,34.038563,-118.246641,,
Agatha from San Pedro to Towne and Crocker from 7th to Agatha Los Angeles,1,2.48E-04,0.604063429,,34.038563,-118.246641,,
Alameda to Damon and 8th St Los Angeles,1,2.48E-04,0.604311199,,,,,
ALESSANDRO and GLENDALE BLVD Los Angeles 90001,1,2.48E-04,0.602329039,,,,,
alessandro and glendale BLVD Los Angeles 90026,1,2.48E-04,0.960604559,,,,,
alessandro st and glendale BLVD Los Angeles 90026,1,2.48E-04,0.960852329,,,,,
Alexandria and 3rd  ST Los Angeles 90020,1,2.48E-04,0.604558969,,,,,
Alfred and Beverly Los Angeles 90025,1,2.48E-04,0.604806739,,,,,
Aliesandro/2 FWY and Glendale  BLVD Los Angeles 90039,1,2.48E-04,0.605054509,,,,,
Aliso Street and Civic Center  Los Angeles 90012,1,2.48E-04,0.605302279,,,,,
Aliso Street and Temple ST Los Angeles 90012,1,2.48E-04,0.60555005,,,,,
ALVARADO & WESTLAKE and WILSHIRE BLVD Los Angeles 90057,1,2.48E-04,0.602576809,,34.057943,-118.275929,,
Alvarado and Mac Aruthur park Los Angeles 90057,1,2.48E-04,0.60604559,,34.057943,-118.275929,,
alvarado and macarthur park Los Angeles 90057,1,2.48E-04,0.961100099,,34.057943,-118.275929,,
Alvarado Blvd and Wilshire BLVD Los Angeles,1,2.48E-04,0.60579782,,34.057943,-118.275929,,
alvarado east and wilshire BLVD Los Angeles 90057,1,2.48E-04,0.961347869,,34.057943,-118.275929,,
Alvarado to Park View and Wilshire Los Angeles 90057,1,2.48E-04,0.60629336,,34.057943,-118.275929,,
alvarado to westlake and wilshire BLVD Los Angeles 90057,1,2.48E-04,0.961595639,,34.057943,-118.275929,,
Alvarado/ParkView & 6th/7th and Mac Arther Park Los Angeles 90057,1,2.48E-04,0.6067889,,34.057943,-118.275929,,
Alvarado/ParkView & 6th/7th St. and Mac Park perimeter Los Angeles 90057,1,2.48E-04,0.60654113,,34.057943,-118.275929,,
Alvarado/Parkview and Wilshire BLVD Los Angeles,1,2.48E-04,0.60703667,,34.057943,-118.275929,,
Alvarado/Wilshire and MacArthur Park Los Angeles 90057,1,2.48E-04,0.60728444,,34.057943,-118.275929,,
"Anaheim St., (5-Points) and Gaffey ST Los Angeles 90731",1,2.48E-04,0.60753221,,,,,
and 10th St. between Park View a Los Angeles 90006,1,2.48E-04,0.961843409,,,,,
and 11th and Oxford Los Angeles,1,2.48E-04,0.962091179,,,,,
and 12th and Blaine  Los Angeles,1,2.48E-04,0.962338949,,,,,
and 12th and Blaine Los Angeles,1,2.48E-04,0.96258672,,,,,
and 15th St. (San Pedro to Griff Los Angeles,1,2.48E-04,0.96283449,,,,,
and 16th (Hooper to Alameda Los Angeles,1,2.48E-04,0.96308226,,,,,
and 17th and Hooper Los Angeles,1,2.48E-04,0.96333003,,,,,
and 18th and Hooper Los Angeles,1,2.48E-04,0.9635778,,,,,
and 18th and Paloma  Los Angeles,1,2.48E-04,0.96382557,,,,,
and 23rd and Santa FE Los Angeles,1,2.48E-04,0.96407334,,,,,
and 28th/Hope: Los Angeles,1,2.48E-04,0.96432111,,,,,
and Beaudry between Alpine and S Los Angeles 90021,1,2.48E-04,0.96481665,,,,,
and Beaudry between Temple and S Los Angeles,1,2.48E-04,0.96506442,,,,,
and Blaine and 11th Los Angeles,1,2.48E-04,0.96531219,,,,,
and Crocker from 8th to 9th  Los Angeles,1,2.48E-04,0.96555996,,,,,
and Dissinfection Washington Los Angeles,1,2.48E-04,0.96580773,,,,,
and Emerald and 2nd  Los Angeles,1,2.48E-04,0.9660555,,34.059564,-118.257476,,
and Emerald and 2nd Los Angeles 90021,1,2.48E-04,0.966303271,,34.059564,-118.257476,,
and Emerald between 2nd St. And  Los Angeles,1,2.48E-04,0.966551041,,34.059564,-118.257476,,
and INEZ ST AT CONCORD AL Los Angeles 90023,1,2.48E-04,0.966798811,,,,,
"and Kohler, Agatha, Crocker Los Angeles",1,2.48E-04,0.967046581,,,,,
and McGarry and 16th Los Angeles,1,2.48E-04,0.967294351,,,,,
and Olympic / 110 Fwy Los Angeles,1,2.48E-04,0.967542121,,,,,
and Olympic and 110 fwy Los Angeles,1,2.48E-04,0.967789891,,,,,
and olympic and San Julian  Los Angeles,1,2.48E-04,0.970267592,,,,,
and Park View between 10th St.an Los Angeles 90006,1,2.48E-04,0.968037661,,,,,
and Skid Row  Los Angeles,1,2.48E-04,0.968285431,,,,,
and St Andrews  Los Angeles,1,2.48E-04,0.968533201,,,,,
and Venice  Los Angeles,1,2.48E-04,0.968780971,,,,,
and Venice and Electric:  Los Angeles,1,2.48E-04,0.969276511,,33.990547,-118.459862,,
and Venice Los Angeles,1,2.48E-04,0.969028741,,,,,
and ventura BLVD Los Angeles 91367,1,2.48E-04,0.970515362,,,,,
and Victor  and Temple Los Angeles,1,2.48E-04,0.969524281,,,,,
and Victor between Temple and De Los Angeles,1,2.48E-04,0.969772052,,,,,
and Washington Yard Dis Los Angeles,1,2.48E-04,0.970019822,,,,,
anderson and 4th  ST Los Angeles 90033,1,2.48E-04,0.970763132,,,,,
angelus  PLZ Los Angeles,1,2.48E-04,0.971010902,,,,,
any any Los Angeles,1,2.48E-04,0.971258672,,,,,
Any Los Angeles,1,2.48E-04,0.60777998,,,,,
Aquaduct Ave. and W Parthenia ST Los Angeles 91343,1,2.48E-04,0.60802775,,,,,
Arden and Melrose Los Angeles 90004,1,2.48E-04,0.60852329,,,,,
Arden Place and Arden  BLVD Los Angeles 90004,1,2.48E-04,0.60827552,,,,,
Argyle & Gower and Yucca Los Angeles 90028,1,2.48E-04,0.60877106,,,,,
Arroyo @ 210 Fwy and River Zone 2 Los Angeles,1,2.48E-04,0.609018831,,,,,
At 118 Fwy and Bradley Los Angeles,1,2.48E-04,0.609266601,,,,,
at Flower St and 88th PL Los Angeles 90003,1,2.48E-04,0.971506442,,,,,
Atwater village and Los Feliz Blvd  Los Angeles,1,2.48E-04,0.609514371,,,,,
Avalon and 103rd  Los Angeles 90003,1,2.48E-04,0.610505451,,,,,
Avalon and 55th  Los Angeles 90011,1,2.48E-04,0.610753221,,,,,
Avalon and 67th & 71th ST Los Angeles 90003,1,2.48E-04,0.611000991,,,,,
Avalon and 69th ST Los Angeles 90007,1,2.48E-04,0.611248761,,,,,
Avalon and Imperial  HWY Los Angeles 90059,1,2.48E-04,0.611496531,,,,,
Avalon Ave and 31st  ST Los Angeles 90011,1,2.48E-04,0.609762141,,,,,
Avalon Ave and Imperial HWY Los Angeles,1,2.48E-04,0.610009911,,,,,
Avalon Ave. and 43rd ST Los Angeles 90011,1,2.48E-04,0.610257681,,,,,
ave 18 and pasadena Los Angeles 90031,1,2.48E-04,0.971754212,,,,,
Ave 21 dead end and Humbolt Los Angeles,1,2.48E-04,0.611744301,,,,,
ave 21 to ave 23 and humboldt Los Angeles 90031,1,2.48E-04,0.972001982,,,,,
Ave 21 to Dead End and Humboldt Los Angeles,1,2.48E-04,0.611992071,,,,,
Ave 22 and Humboldt Los Angeles,1,2.48E-04,0.612239841,,,,,
Ave 26/Dead End and Huron ST Los Angeles 90065,1,2.48E-04,0.612487611,,,,,
Ave 27 Los Angeles,1,2.48E-04,0.612735382,,,,,
AVE 33/HUMBOLDT and ARTESIAN ST Los Angeles 90031,1,2.48E-04,0.602824579,,,,,
B/T 4th St & 7th St and Towne  AVE Los Angeles 90057,1,2.48E-04,0.612983152,,,,,
B/T WALL ST & KOHLER ST and 7th  Los Angeles,1,2.48E-04,0.613230922,,,,,
Balboa and Petit and Devonshire ST Los Angeles 91344,1,2.48E-04,0.614717542,,,,,
Balboa Blvd and San Fernandano RD Los Angeles 91344,1,2.48E-04,0.614469772,,,,,
Baringthon and Exposition Los Angeles,1,2.48E-04,0.614965312,,34.03274,-118.446682,,
Barrington and Exposition BLVD Los Angeles,1,2.48E-04,0.617690783,,34.03274,-118.446682,,
Barrington and Exposition Los Angeles,1,2.48E-04,0.617938553,,34.03274,-118.446682,,
Basset and Canoga  Los Angeles 91304,1,2.48E-04,0.618186323,,,,,
Bassett and Eton Los Angeles 91303,1,2.48E-04,0.618434093,,,,,
Beachy and Tanopah Los Angeles,1,2.48E-04,0.618681863,,,,,
Beacon & 1st and N 515 Beacon ST Los Angeles,1,2.48E-04,0.618929633,,,,,
Beacon and 8th ST Los Angeles 90017,1,2.48E-04,0.620416254,,,,,
Beacon and Gulch Los Angeles 90732,1,2.48E-04,0.620664024,,,,,
Beacon Ave. and 8th ST Los Angeles 90731,1,2.48E-04,0.619425173,,,,,
Beacon St and Bonnie Brae ST Los Angeles 90057,1,2.48E-04,0.619672944,,,,,
Beacon to Palos Verdes and 7th ST Los Angeles 90017,1,2.48E-04,0.621159564,,,,,
Beck St and Erwin St Los Angeles 91601,1,2.48E-04,0.621407334,,,,,
Beck St and Sarah  ST Los Angeles 91602,1,2.48E-04,0.621655104,,,,,
Bellaire and Saticoy  Los Angeles,1,2.48E-04,0.621902874,,,,,
Belle Port Ave and 229th AVE Los Angeles,1,2.48E-04,0.622150644,,,,,
Bellevue and Boylston AVE Los Angeles 90031,1,2.48E-04,0.622646184,,,,,
Bellevue AVE Los Angeles,1,2.48E-04,0.622398414,,,,,
Bentley and Pico  Los Angeles,1,2.48E-04,0.622893954,,,,,
Bentley and Santa Monica  BLVD Los Angeles,1,2.48E-04,0.623141724,,,,,
Berkely and Aaron and Glendale BLVD Los Angeles 90026,1,2.48E-04,0.623389495,,,,,
Berrendo and 6th  ST Los Angeles,1,2.48E-04,0.623637265,,,,,
Berrendo and 6th  ST Los Angeles 90010,1,2.48E-04,0.623885035,,,,,
bet Little/Union and Wilshire BLVD Los Angeles 90017,1,2.48E-04,0.972249752,,,,,
bet Normandie/Wilton and Washington BLVD Los Angeles 90018,1,2.48E-04,0.972497522,,,,,
Bet Sichel/Hancock and Alhambra AVE Los Angeles 90031,1,2.48E-04,0.624132805,,,,,
Between 11th and 12th and Alvarado Los Angeles,1,2.48E-04,0.624380575,,,,,
Between 3rd and 4th Ave and Sunset AVE Los Angeles 90291,1,2.48E-04,0.624628345,,,,,
between 4th and 5th and Sunset AVE Los Angeles 90291,1,2.48E-04,0.972745292,,,,,
between 4th and 7th and Stanford and Gladys  AVE Los Angeles,1,2.48E-04,0.972993062,,,,,
between 69th and Florence and Avalon BLVD Los Angeles,1,2.48E-04,0.973240833,,,,,
Between 7th & Wilshire and Bonnie Brae  ST Los Angeles 90065,1,2.48E-04,0.624876115,,,,,
Between 7th St & 6th St and Ceres  AVE Los Angeles 90021,1,2.48E-04,0.625123885,,,,,
between 7th to 5th Street and Towne AVE Los Angeles 90021,1,2.48E-04,0.973488603,,,,,
between 8th St/Leeward and Westmorland AVE Los Angeles 90005,1,2.48E-04,0.973736373,,,,,
between and Gladys  AVE Los Angeles 90013,1,2.48E-04,0.977452924,,,,,
Between Woodman and Mammoth and Gault ST Los Angeles 91405,1,2.48E-04,0.628097126,,,,,
betwwen Little/Union and Wilshire BLVD Los Angeles 90017,1,2.48E-04,0.977700694,,,,,
beverly blvd and juanita Los Angeles 90020,1,2.48E-04,0.977948464,,,,,
Beverly BLVD Los Angeles,1,2.48E-04,0.628344896,,,,,
Blaind and 12th St Los Angeles,1,2.48E-04,0.628592666,,,,,
BLAINE and 11TH  ST Los Angeles 90015,1,2.48E-04,0.614222002,,,,,
Blaine and 12th Los Angeles,1,2.48E-04,0.628840436,,,,,
BLAINE ST Los Angeles 90021,1,2.48E-04,0.613974232,,,,,
Blaine to 110 Fwy and 11th  Los Angeles 90015,1,2.48E-04,0.629088206,,,,,
Blaine to LA Live and 12th Los Angeles,1,2.48E-04,0.629335976,,,,,
Blvd and Silver Oaks  Los Angeles,1,2.48E-04,0.630822597,,,,,
Boardwalk and Ocean Front Los Angeles 90001,1,2.48E-04,0.631070367,,,,,
Bonsallo and Washington Los Angeles,1,2.48E-04,0.631318137,,,,,
Boylston/Sunset and Bellevue AVE Los Angeles 90015,1,2.48E-04,0.631565907,,,,,
Breeze Ave. (Zone 1) and Ocean Front  WALK Los Angeles 90291,1,2.48E-04,0.631813677,,33.989977,-118.476511,,
Breeze Ave. (Zone 1) and Ocean Front WALK Los Angeles 90291,1,2.48E-04,0.632061447,,33.989977,-118.476511,,
Breeze Ct (Zone 1) and Ocean Front  WALK Los Angeles 90291,1,2.48E-04,0.632309217,,33.989977,-118.476511,,
Broad / F Street and Los Angeles 90744,1,2.48E-04,0.632556987,,,,,
Broad Ave / Avalon and F ST Los Angeles,1,2.48E-04,0.632804757,,,,,
Broad Ave and Beacon  ST Los Angeles 90744,1,2.48E-04,0.633052527,,,,,
Broadwalk and Venice Beach Los Angeles 90291,1,2.48E-04,0.633300297,,,,,
Bronson and Carlos  AVE Los Angeles 90028,1,2.48E-04,0.638999009,,,,,
Bronson to Gower and Carlos Los Angeles,1,2.48E-04,0.639246779,,,,,
Bronson/101 FWY and Carlos  AVE Los Angeles 90028,1,2.48E-04,0.639494549,,,,,
Bronson/101 Fwy Overpass and Bronson AVE Los Angeles 90028,1,2.48E-04,0.639742319,,,,,
Brooks Ave (Zone 1) and Ocean Front  WALK Los Angeles 90291,1,2.48E-04,0.639990089,,33.989977,-118.476511,,
Brooks Ave (Zone 1) and Ocean Front WALK Los Angeles 90291,1,2.48E-04,0.640237859,,33.989977,-118.476511,,
Brunswick and Vermont Los Angeles,1,2.48E-04,0.640485629,,,,,
btwn N. Main and Dead End and Moulton AVE Los Angeles 90031,1,2.48E-04,0.978196234,,,,,
btwn Sichel and Hancock and Alhambra AVE Los Angeles 90031,1,2.48E-04,0.978444004,,,,,
buckingham and Marting Luther King  BLVD Los Angeles 90008,1,2.48E-04,0.978691774,,,,,
budlong  AVE Los Angeles,1,2.48E-04,0.978939544,,,,,
Burbank Blvd. - Ped. Tunnel and Etiwanda AVE Los Angeles 91356,1,2.48E-04,0.640733399,,,,,
burbank/tiara and Coldwater CYN Los Angeles,1,2.48E-04,0.979187314,,,,,
Burlington and Union and 3rd ST Los Angeles,1,2.48E-04,0.640981169,,,,,
Cahio and La Cienega Los Angeles 90035,1,2.48E-04,0.645193261,,,,,
Canoga  Los Angeles 91405,1,2.48E-04,0.646432111,,,,,
Canoga Ave (East) and Parthenia  ST Los Angeles 91304,1,2.48E-04,0.646679881,,,,,
Canoga Ave and E Gledhill ST Los Angeles 91311,1,2.48E-04,0.646927651,,,,,
CANTLAY and DARBY  AVE Los Angeles 91335,1,2.48E-04,0.64122894,,,,,
Care 7 and Care7 Los Angeles 91341,1,2.48E-04,0.647175421,,,,,
CARE and CD13 Los Angeles 90065,1,2.48E-04,0.64147671,,,,,
Care and Schrader  Los Angeles 90001,1,2.48E-04,0.647423191,,,,,
Care101 and West Lake  Los Angeles 90001,1,2.48E-04,0.647670961,,,,,
Care13 and Care13  Los Angeles 90001,1,2.48E-04,0.647918731,,,,,
Care13 and Schrader Los Angeles 90001,1,2.48E-04,0.648166501,,,,,
Care8 and Care8 Los Angeles 90001,1,2.48E-04,0.648414272,,,,,
Carlos and Bronson AVE Los Angeles 90026,1,2.48E-04,0.648662042,,,,,
CARLOS/101 FWY and GOWER Los Angeles 90028,1,2.48E-04,0.64172448,,,,,
Carlos/101 FWY and Gower ST Los Angeles 90028,1,2.48E-04,0.648909812,,,,,
Carlos/101FWY and Gower ST Los Angeles 90028,1,2.48E-04,0.649157582,,,,,
Caromna Ave and Clyde and Clemson  ST Los Angeles 90016,1,2.48E-04,0.649405352,,,,,
Cashmere and Sepulveda Los Angeles 90024,1,2.48E-04,0.649653122,,,,,
Cast Ave and Cumpston ST Los Angeles 91601,1,2.48E-04,0.649900892,,,,,
CD 1 EHS Los Angeles,1,2.48E-04,0.64197225,,,,,
CD 13  Los Angeles,1,2.48E-04,0.64222002,,,,,
CD 5 and CD 5 Los Angeles,1,2.48E-04,0.64246779,,,,,
cd10 Los Angeles 90016,1,2.48E-04,0.979435084,,,,,
ceasar chavez and Main  ST Los Angeles 90000,1,2.48E-04,0.979682854,,,,,
Centinela  AVE Los Angeles 90064,1,2.48E-04,0.650148662,,,,,
CENTRAL and 17TH   ST Los Angeles 90021,1,2.48E-04,0.64271556,,,,,
century and Success AVE Los Angeles 90059,1,2.48E-04,0.979930624,,,,,
cesar chavez blvd and spring  ST Los Angeles 91766,1,2.48E-04,0.980178394,,,,,
Charlton and Beverlywood Los Angeles,1,2.48E-04,0.654360753,,,,,
Cherokee and Sunset AVE Los Angeles 90028,1,2.48E-04,0.654608523,,,,,
Clark Street and Balboa BLVD Los Angeles 91436,1,2.48E-04,0.655104063,,,,,
CLAYTON and LYMAN Los Angeles 90028,1,2.48E-04,0.64345887,,,,,
CLEON and VICTORY  Los Angeles 91606,1,2.48E-04,0.64370664,,,,,
Cleon and Victory BLVD Los Angeles 91605,1,2.48E-04,0.655351833,,,,,
Clinton Street and Glendale BLVD Los Angeles 90026,1,2.48E-04,0.655599604,,,,,
Clybourn & Wheatland and Lorne Los Angeles 91352,1,2.48E-04,0.655847374,,,,,
Clybourn Care+ opperations all posted locs and San Fernando  RD Los Angeles 91352,1,2.48E-04,0.656095144,,,,,
Cobalt  AVE Los Angeles 91340,1,2.48E-04,0.656342914,,,,,
