latitude,longitude
34.2451,-118.2737
34.2261,-118.3833
34.004,-118.4302
34.0754,-118.3735
34.173,-118.5475
33.788,-118.3014
34.0172,-118.2776
34.026,-118.2479
34.1017,-118.3175
34.0141,-118.2741
34.0915,-118.3103
34.1949,-118.3855
34.0549,-118.2396
34.0305,-118.3606
34.1038,-118.3206
34.0519,-118.3317
34.0581,-118.283
34.1867,-118.3701
33.9389,-118.2851
34.0302,-118.4443
34.0333,-118.256
34.0738,-118.2727
34.0553,-118.2689
33.9768,-118.2647
34.2001,-118.5332
34.056,-118.2738
34.022,-118.2408
34.1418,-118.3883
34.109,-118.2418
34.1812,-118.3967
34.1518,-118.44970000000001
34.022,-118.4021
34.0643,-118.3621
34.111,-118.3325
34.0545,-118.2499
34.0785,-118.3135
34.0955,-118.2837
34.0044,-118.4303
34.2625,-118.4203
34.0833,-118.2723
34.0299,-118.43
34.1682,-118.3819
34.1734,-118.5622
33.9863,-118.4732
34.2082,-118.4761
34.0693,-118.2924
34.1714,-118.5707
33.9595,-118.2619
34.0663,-118.2694
33.9421,-118.2647
34.1792,-118.4479
34.0364,-118.2708
33.9543,-118.2475
33.9736,-118.2916
34.0329,-118.4448
34.0789,-118.2874
34.0263,-118.2692
34.0424,-118.2718
34.0367,-118.3211
34.0129,-118.2656
34.0552,-118.2765
34.163,-118.6291
34.0638,-118.3658
34.1019,-118.2932
33.9954,-118.4807
34.0295,-118.2491
34.0265,-118.3721
34.0845,-118.3612
34.1665,-118.6195
34.0535,-118.2603
33.9588,-118.2792
34.2366,-118.6047
34.0781,-118.1664
34.2065,-118.5955
34.035,-118.4493
33.9951,-118.4772
34.0779,-118.2606
34.0029,-118.4346
33.9881,-118.2703
34.0439,-118.2709
33.9753,-118.2921
34.1877,-118.4509
34.0341,-118.3862
34.0587,-118.2748
33.9789,-118.3275
33.9924,-118.274
34.04,-118.2984
34.0143,-118.2737
34.0333,-118.2471
34.2574,-118.4723
34.2118,-118.4756
34.2105,-118.3892
34.0794,-118.2257
34.0696,-118.217
34.3215,-118.4781
34.1687,-118.3668
34.0433,-118.4592
34.0745,-118.2168
34.1016,-118.3282
34.076,-118.2547
34.1944,-118.5955
34.0373,-118.3808
34.1532,-118.467
33.9725,-118.3768
34.0395,-118.2962
33.9861,-118.2792
34.1682,-118.5353
34.0495,-118.1961
34.031,-118.3336
33.9935,-118.2475
34.1992,-118.5966
34.3029,-118.4618
34.0858,-118.2186
33.9896,-118.3083
33.7743,-118.2607
34.1061,-118.2056
34.0633,-118.3056
34.1524,-118.3672
34.0001,-118.4648
34.1946,-118.5951
34.0776,-118.3617
34.2465,-118.4485
34.267,-118.3355
33.9865,-118.3022
34.191,-118.5623
34.0175,-118.2047
34.0633,-118.3615
34.1078,-118.2545
34.0983,-118.2309
34.1037,-118.3239
34.0079,-118.3167
34.0763,-118.2905
33.9373,-118.3963
34.0149,-118.2791
34.0071,-118.278
34.0392,-118.2457
34.2213,-118.4476
34.1887,-118.3695
34.0043,-118.273
34.214,-118.455
34.0443,-118.2719
34.1687,-118.4138
34.0529,-118.3738
33.9722,-118.4302
34.1075,-118.331
34.0391,-118.4637
33.9485,-118.265
34.0565,-118.2828
34.0329,-118.2962
34.0423,-118.2452
34.1956,-118.6014
34.1349,-117.9397
34.1654,-118.4923
34.0325,-118.367
34.0601,-118.2933
34.2224,-118.4759
34.166,-118.6158
33.9421,-118.2892
33.9892,-118.281
34.2108,-118.3888
34.0342,-118.2674
33.9635,-118.3788
33.9873,-118.4703
34.1733,-118.5622
34.0616,-118.2845
34.0121,-118.4184
34.0319,-118.4281
34.0027,-118.2777
33.8757,-118.1339
34.0424,-118.2972
34.1773,-118.3803
34.1545,-118.3965
34.2548,-118.4715
34.1424,-118.2717
34.1504,-118.3702
33.9316,-118.2664
34.0734,-118.3861
34.2157,-118.4053
34.0683,-118.1993
34.0996,-118.3086
34.0653,-118.2503
34.0798,-118.2892
34.0529,-118.2412
34.195,-118.3777
34.3138,-118.4734
34.0362,-118.2967
34.0292,-118.2421
34.0038,-118.2816
34.2073,-118.3505
34.1411,-118.2203
34.2155,-118.4657
34.1929,-118.4575
33.9521,-118.2796
34.0557,-118.2867
34.2191,-118.5724
34.2364,-118.4512
34.1738,-118.5622
34.0219,-118.2527
34.2374,-118.3703
33.7793,-118.2755
33.9522,-118.2666
34.257,-118.4731
34.2004,-118.484
33.9595,-118.2922
33.937,-118.2534
34.0117,-118.3346
34.0444,-118.1995
34.2128,-118.4499
33.978,-118.2789
34.0705,-118.2896
34.2105,-118.4558
34.0772,-118.2788
34.0081,-118.2801
33.9568,-118.2578
34.0482,-118.3859
34.2103,-118.4371
34.1905,-118.4502
34.1528,-118.3704
34.1582,-118.3713
34.0574,-118.2747
33.995,-118.2802
34.0214,-118.2531
34.1918,-118.5975
34.2373,-118.5759
33.7773,-118.2533
33.9853,-118.4331
34.0266,-118.2916
33.9775,-118.2905
33.9604,-118.2576
34.2198,-118.5975
34.0362,-118.3676
33.7743,-118.263
34.0574,-118.2733
34.193600000000004,-118.5728
34.088,-118.3384
34.2425,-118.4725
34.1721,-118.5365
34.0754,-118.3543
34.0329,-118.2994
34.1532,-118.3676
33.9301,-118.2783
34.2514,-118.2945
34.0241,-118.2426
34.0194,-118.4056
34.1043,-118.3379
34.2352,-118.4067
34.0911,-118.2903
34.0572,-118.2738
34.0377,-118.252
33.9453,-118.2633
34.0557,-118.2931
34.0989,-118.3285
34.0261,-118.3469
34.0671,-118.2965
34.0231,-118.3004
34.2284,-118.5309
34.0522,-118.2433
34.0882,-118.3499
34.2459,-118.2763
34.2206,-118.4746
33.9308,-118.2709
34.0181,-118.2778
34.1105,-118.3345
34.153,-118.44
34.1958,-118.6013
34.0487,-118.2726
34.2065,-118.4112
34.068,-118.2908
34.018,-118.201
34.0428,-118.2462
34.005,-118.2553
34.019,-118.2643
33.9598,-118.2775
34.0775,-118.2217
33.9932,-118.2802
34.0211,-118.1261
34.2107,-118.4498
34.0293,-118.2566
33.9788,-118.2815
34.109,-118.2291
33.9748,-118.263
34.1921,-118.3878
34.1948,-118.3771
34.109,-118.1921
34.2493,-118.5979
34.0978,-118.3351
34.0202,-118.2934
34.2357,-118.5232
33.9726,-118.2809
34.2929,-118.4139
33.9598,-118.2645
34.0744,-118.2172
33.9535,-118.2801
34.222,-118.3765
34.0904,-118.2953
34.2253,-118.3843
34.0471,-118.3262
33.9888,-118.2708
34.2584,-118.3015
34.0006,-118.2425
34.1675,-118.3756
34.1468,-118.4143
34.1976,-118.4455
34.2227,-118.427
34.0883,-118.3045
34.0052,-118.2818
34.0405,-118.2568
34.2313,-118.4575
33.9868,-118.2715
34.0792,-118.2612
34.0875,-118.2259
34.0529,-118.2952
34.2988,-118.4615
34.233,-118.5644
34.1775,-118.3622
34.2317,-118.457
33.9892,-118.2718
34.0691,-118.2894
34.0786,-118.3618
34.0153,-118.255
34.2786,-118.4286
34.0569,-118.2792
33.9591,-118.309
34.075,-118.2241
34.0421,-118.2405
34.0624,-118.3056
34.0501,-118.3852
34.1813,-118.3843
34.0886,-118.3318
34.2753,-118.5405
34.1129,-118.2479
34.0664,-118.2211
33.9845,-118.4697
33.9434,-118.2654
34.0321,-118.3011
34.045,-118.2471
34.0326,-118.2663
34.0285,-118.2473
33.9894,-118.4736
34.1506,-118.3732
33.9285,-118.2708
34.2225,-118.4272
34.0293,-118.3348
33.9445,-118.2737
34.0367,-118.3734
33.995,-118.281
34.1096,-118.1908
33.9698,-118.4346
34.2459,-118.4072
34.0962,-118.3353
33.9472,-118.3695
33.9961,-118.4778
34.0783,-118.2842
34.0471,-118.229
34.0186,-118.2098
34.199,-118.5717
34.052,-118.2494
34.2281,-118.4725
34.1726,-118.5622
34.0839,-118.2741
34.003,-118.3082
34.2415,-118.4138
34.0423,-118.2574
34.2293,-118.4608
34.2081,-118.407
34.0453,-118.3205
34.1672,-118.3763
33.9976,-118.4754
34.0572,-118.2951
34.0452,-118.2176
34.2121,-118.5707
34.0981,-118.3235
34.2096,-118.5123
34,-118.4726
34.255,-118.5313
34.3229,-118.4548
33.9381,-118.2807
34.0623,-118.2995
34.082,-118.2606
34.0654,-118.2059
34.1299,-117.9114
33.9735,-118.2815
33.7882,-118.3003
34.2688,-118.4158
34.0326,-118.4505
34.0755,-118.2884
34.0114,-118.2784
34.2779,-118.3987
34.2761,-118.5367
34.0056,-118.2812
34.0299,-118.3882
34.2368,-118.5866
34.0269,-118.4307
34.0154,-118.1993
34.0871,-118.3406
34.0672,-118.2945
34.0242,-118.2471
34.001,-118.4665
34.0763,-118.362
33.9856,-118.292
34.2469,-118.4218
33.9341,-118.2433
34.1866,-118.5535
34.0463,-118.3344
34.0015,-118.3307
34.0355,-118.3445
34.0539,-118.3196
33.9624,-118.2802
34.0739,-118.2112
34.2368,-118.6036
34.1985,-118.3962
33.9597,-118.266
34.0552,-118.2821
34.1946,-118.3698
33.9709,-118.2825
34.2314,-118.4046
33.9865,-118.3313
34.2033,-118.363
34.1697,-118.6131
34.0413,-118.3092
34.0192,-118.2566
34.0975,-118.2431
34.2183,-118.3667
34.0005,-118.4664
34.2352,-118.4742
34.0751,-118.2555
34.1864,-118.378
33.9419,-118.2794
34.1939,-118.4009
34.1871,-118.4507
34.0045,-118.4312
34.1729,-118.555
34.0731,-118.3229
33.9748,-118.2586
33.9983,-118.2809
34.0755,-118.3623
34.0444,-118.2408
34.0841,-118.2172
34.2175,-118.3712
34.0018,-118.2785
34.0384,-118.2464
33.9481,-118.3087
34.0736,-118.217
34.2464,-118.5623
34.051,-118.3023
33.938,-118.2539
34.0273,-118.2581
33.9738,-118.2885
34.0704,-118.2977
34.0325,-118.369
34.0002,-118.4135
34.0263,-118.2674
34.24,-118.4011
34.0532,-118.3442
34.1839,-118.4453
34.0312,-118.3909
34.0126,-118.278
34.2638,-118.4433
34.174,-118.5479
34.0819,-118.26
34.0369,-118.3757
34.035,-118.2387
34.0831,-118.3013
34.0003,-118.3128
34.1583,-118.4223
34.2063,-118.4225
33.9886,-118.272
34.0388,-118.4403
34.009,-118.2665
34.2254,-118.4896
34.2483,-118.4206
34.257,-118.4344
34.2139,-118.4517
33.9471,-118.2763
33.94,-118.2919
34.0838,-118.3282
34.2333,-118.5728
33.9443,-118.2638
34.3312,-118.5053
34.1028,-118.318
34.0139,-118.2801
34.0287,-118.2424
34.1771,-118.3619
34.0649,-118.3614
34.0822,-118.2159
34.1233,-118.2694
34.2401,-118.5531
34.0192,-118.2718
33.9268,-118.2625
34.0255,-118.2746
33.9582,-118.2671
34.0699,-118.2933
34.1032,-118.3362
34.0616,-118.2753
34.0852,-118.306
34.0043,-118.3305
34.0526,-118.3736
34.0782,-118.2232
34.033,-118.3076
33.8694,-118.2827
34.0363,-118.2509
34.1732,-118.5535
34.0495,-118.271
34.0383,-118.2208
34.1942,-118.4738
34.2611,-118.4979
34.2319,-118.5449
34.0162,-118.3081
34.0683,-118.2735
34.0052,-118.432
34.0411,-118.35
34.2104,-118.3892
34.1017,-118.3093
34.0599,-118.2878
33.9867,-118.4709
34.2307,-118.4675
34.1204,-118.2271
34.0477,-118.3271
34.0304,-118.2587
34.1812,-118.4009
33.9759,-118.4223
34.196,-118.596
34.0287,-118.3931
33.9711,-118.3088
34.0668,-118.3075
34.1814,-118.4464
34.1154,-118.1821
33.9566,-118.4164
34.1371,-118.2691
34.0275,-118.2559
34.2085,-118.5191
33.7793,-118.248
34.0656,-118.2022
34.1567,-118.4138
34.0436,-118.2523
34.1059,-118.3312
34.0898,-118.3431
34.0898,-118.3068
34.1369,-118.2684
34.1723,-118.5185
33.9921,-118.3092
34.2363,-118.3765
34.2134,-118.4493
33.9856,-118.2922
34.0498,-118.2683
34.0565,-118.2826
33.9467,-118.3704
34.1688,-118.3654
34.173,-118.4132
33.9768,-118.3725
34.0478,-118.2432
34.0211,-118.2708
34.1117,-118.2468
34.2154,-118.3706
34.0184,-118.2746
33.9949,-118.2919
33.9426,-118.265
34.0381,-118.4374
33.9508,-118.2793
34.1732,-118.5183
34.0141,-118.2731
33.9476,-118.2649
34.0291,-118.2565
34.2651,-118.5164
34.1012,-118.3061
34.0204,-118.2744
34.0585,-118.3696
34.0047,-118.461
34.0586,-118.2887
34.2392,-118.4648
34.2756,-118.3958
33.9818,-118.4281
34.0731,-118.2212
34.2491,-118.4443
34.0646,-118.2476
34.1727,-118.5406
34.2164,-118.4751
34.0371,-118.376
33.9859,-118.2804
34.0729,-118.466
33.9977,-118.3132
34.0896,-118.2953
34.0194,-118.2726
34.0433,-118.4571
33.9762,-118.2908
34.0565,-118.2412
34.0344,-118.4361
34.0209,-118.2712
33.9942,-118.4795
34.217,-118.4482
34.1838,-118.4495
33.7796,-118.2481
34.0315,-118.4313
34.2188,-118.4719
34.0636,-118.2992
34.0629,-118.3783
34.0027,-118.3304
34.2364,-118.4722
34.1108,-118.2464
34.2209,-118.5711
34.0326,-118.4494
34.3094,-118.4123
34.2046,-118.4146
34.0428,-118.2167
34.0848,-118.3618
34.0154,-118.3018
34.2081,-118.4853
34.0619,-118.3422
34.0905,-118.3016
34.2649,-118.5216
33.9957,-118.3087
33.7887,-118.3019
34.0491,-118.3098
34.2217,-118.4327
34.1923,-118.4653
34.2778,-118.3916
34.0521,-118.2552
34.0257,-118.238
34.2981,-118.447
33.9789,-118.4203
34.0475,-118.2901
34.0366,-118.3757
33.9817,-118.4133
34.0914,-118.2858
34.083,-118.3635
33.9962,-118.4753
34.0312,-118.4276
33.983,-118.2797
34.0561,-118.2578
34.2428,-118.5361
34.1175,-118.338
34.2648,-118.4979
34.0763,-118.3734
34.1677,-118.5882
34.0357,-118.3765
34.1993,-118.571
34.0285,-118.4526
34.293,-118.4139
34.0422,-118.2495
34.1956,-118.6016
34.0449,-118.2119
34.0042,-118.3284
34.0107,-118.2738
34.2283,-118.4584
34.1916,-118.4491
34.2158,-118.3909
34.2323,-118.5613
34.0455,-118.4291
34.0777,-118.2818
34.0443,-118.3398
34.1212,-118.184
34.1012,-118.2918
34.2005,-118.5182
33.9593,-118.2782
34.0868,-118.3269
34.0587,-118.2917
34.2102,-118.5536
34.2014,-118.392
33.9744,-118.2568
34.0516,-118.3845
34.1976,-118.3965
34.1031,-118.3199
34.1778,-118.3815
34.2134,-118.422
33.7958,-118.2438
34.0565,-118.2959
33.9584,-118.31
34.0706,-118.3734
34.2224,-118.4316
34.0766,-118.2792
34.2472,-118.5941
34.034,-118.3501
34.0751,-118.2762
34.0436,-118.3102
34.0365,-118.3734
34.0206,-118.2729
34.2316,-118.3682
34.2155,-118.3898
34.0101,-118.2811
34.0506,-118.3757
34.0019,-118.2912
34.077,-118.2792
34.0173,-118.2798
34.2085,-118.4053
34.0566,-118.4257
34.1761,-118.3805
34.0748,-118.22
34.2554,-118.5028
34.0542,-118.2838
34.0381,-118.3467
34.0291,-118.2736
34.1371,-118.2679
33.9592,-118.31
34.0763,-118.3641
34.059,-118.2737
34.0314,-118.4315
34.0965,-118.2749
34.0733,-118.2234
34.1676,-118.6048
33.9281,-118.2916
34.0529,-118.2823
33.9857,-118.3083
34.2427,-118.4564
34.0233,-118.304
34.0697,-118.2168
34.2159,-118.371
33.7333,-118.2805
34.0606,-118.2648
34.0131,-118.2595
34.1724,-118.536
34.2486,-118.6056
34.0024,-118.2735
33.9995,-118.4137
34.2431,-118.6056
34.0413,-118.2584
34.0869,-118.3437
34.0863,-118.1769
33.987,-118.4676
34.2592,-118.3049
34.0044,-118.3322
34.0161,-118.3356
34.0339,-118.3896
34.0165,-118.2319
34.0669,-118.2712
33.7882,-118.3012
34.0763,-118.2803
34.2739,-118.4221
34.0729,-118.2664
34.067,-118.2892
34.0524,-118.2602
34.2477,-118.4012
33.9783,-118.3944
34.0537,-118.2724
33.9938,-118.4799
34.201,-118.5623
34.0546,-118.3826
34.0395,-118.2846
33.9567,-118.2808
34.1758,-118.3818
34.0117,-118.295
34.0181,-118.3097
34.0253,-118.3447
33.9633,-118.2803
34.0635,-118.2896
34.0764,-118.3609
34.0265,-118.2423
34.0361,-118.441
34.0428,-118.2728
34.2087,-118.4031
34.0332,-117.9772
33.9737,-118.2804
34.2087,-118.4061
34.2193,-118.4485
33.9701,-118.279
34.0305,-118.2517
34.1698,-118.5346
34.0028,-118.2655
34.0467,-118.2687
34.1562,-118.4055
34.0684,-118.2589
34.1516,-118.4512
34.0109,-118.2635
34.2385,-118.5676
34.0387,-118.4646
34.0132,-118.2759
34.2015,-118.3642
34.0306,-118.3302
33.9725,-118.2875
34.0954,-118.3272
34.0849,-118.2887
33.8525,-118.2951
34.1091,-118.3314
33.9969,-118.4747
34.0453,-118.25
34.0523,-118.2604
34.2622,-118.4423
34.0934,-118.2917
34.2281,-118.5358
34.2333,-118.4066
34.0328,-118.4483
34.0599,-118.2822
34.2382,-118.4456
34.0889,-118.3416
34.0027,-118.2781
34.0299,-118.3996
34.2337,-118.4047
33.9884,-118.2734
34.0537,-118.2741
34.0589,-118.2886
34.2119,-118.3707
34.1786,-118.4685
34.2347,-118.3784
33.9678,-118.2833
33.9758,-118.2799
34.0585,-118.2909
34.1951,-118.3816
33.8231,-118.301
34.0719,-118.3794
34.0866,-118.176
34.3114,-118.4759
34.1771,-118.6523
34.2206,-118.5703
34.0515,-118.3077
34.321,-118.4883
34.0192,-118.2783
34.2456,-118.5862
34.0328,-118.3681
34.203,-118.5287
34.0544,-118.2838
34.2128,-118.476
34.1886,-118.4667
34.0449,-118.2435
34.164,-118.6269
34.0802,-118.2142
34.0131,-118.274
34.0777,-118.3617
34.0308,-118.22
33.9265,-118.2696
33.788,-118.1893
34.1172,-118.3378
34.0393,-118.2407
34.1931,-118.4659
33.9281,-118.287
34.0238,-118.2475
33.9922,-118.3041
34.2245,-118.4484
34.2982,-118.4208
34.0034,-118.3312
34.026,-118.2522
34.0538,-118.3831
34.0866,-118.2241
34.0146,-118.2781
34.0538,-118.2591
34.0636,-118.284
34.1492,-118.4357
33.9446,-118.2793
34.26,-118.3234
34.0634,-118.3437
34.068,-118.2868
34.2001,-118.5929
34.2718,-118.5045
34.2065,-118.6016
34.0107,-118.2544
34.2793,-118.5021
33.7612,-118.1375
34.0256,-118.2381
34.0841,-118.2235
34.0406,-118.2798
34.181,-118.4403
34.1949,-118.5936
34.0372,-118.3744
34.2308,-118.3529
34.25,-118.4673
34.2506,-118.4506
34.0254,-118.2739
34.2527,-118.6041
34.047,-118.3007
34.037,-118.2519
34.094,-118.3256
33.9762,-118.2857
33.7858,-118.1893
34.0184,-118.2443
34.2134,-118.4545
34.173,-118.5548
33.9766,-118.2652
33.9274,-118.2739
34.0674,-118.2917
34.0362,-118.2959
34.189,-118.4143
33.9439,-118.274
34.0435,-118.288
34.2087,-118.4247
34.2386,-118.4645
34.0531,-118.3115
34.0898,-118.3377
34.0417,-118.2491
34.0348,-118.4366
33.7838,-118.1893
34.0773,-118.2848
34.0277,-118.3945
34.1205,-118.2712
34.0147,-118.2737
34.0641,-118.2196
34.2576,-118.4752
34.0142,-118.1995
33.9601,-118.2703
34.2244,-118.5898
34.2126,-118.3885
34.0467,-118.2221
34.1044,-118.3225
34.0553,-118.2392
34.0487,-118.2447
34.1931,-118.5975
34.0212,-118.2722
34.0356,-118.4379
33.9913,-118.4771
34.2462,-118.4217
34.0584,-118.2707
34.0838,-118.3761
34.0399,-118.25
34.0648,-118.3615
34.0509,-118.2807
34.1865,-118.4676
33.9975,-118.4752
34.2286,-118.4726
34.2462,-118.4214
34.043,-118.217
34.0617,-118.2367
34.0444,-118.2407
34.0787,-118.251
34.0311,-118.1964
33.9835,-118.4336
34.0991,-118.31
34.0263,-118.2422
34.0281,-118.2487
34.2391,-118.5998
34.0281,-118.4523
34.0838,-118.2166
34.0848,-118.2881
34.0375,-118.3797
34.321,-118.4819
34.1994,-118.4662
33.9296,-118.2376
34.1013,-118.2963
33.9575,-118.4495
33.9853,-118.2801
34.0332,-118.3665
33.9292,-118.2739
34.0759,-118.3521
34.0625,-118.2666
34.0739,-118.2726
34.2799,-118.4546
34.0962,-118.338
34.0871,-118.3446
34.2155,-118.3864
34.0022,-118.2935
34.1976,-118.446
34.2763,-118.429
34.2205,-118.58
34.1731,-118.5535
34.1044,-118.3382
34.0262,-118.2696
34.0524,-118.2836
34.063,-118.2727
34.0573,-118.2735
34.225,-118.4595
34.2575,-118.498
34.1948,-118.4761
34.1999,-118.5313
34.0936,-118.281
34.043,-118.4426
34.2351,-118.6036
34.0307,-118.4574
34.0402,-118.2772
33.9325,-118.2636
34.0743,-118.2168
33.9752,-118.293
34.0188,-118.2993
34.2531,-118.5969
33.9144,-118.2827
34.2329,-118.3785
34.0528,-118.2722
33.9576,-118.2798
34.3276,-118.4255
34.0765,-118.3616
33.9933,-118.2671
33.9939,-118.4194
34.0473,-118.2726
34.067,-118.2371
34.1006,-118.3213
34.2407,-118.603
33.9508,-118.2792
34.1544,-118.3775
33.9422,-118.2367
34.0324,-118.3081
33.996,-118.4735
33.9381,-118.261
34.0585,-118.2881
34.0527,-118.2857
34.0202,-118.2127
34.1934,-118.4921
34.2789,-118.5264
34.0574,-118.3067
34.2434,-118.4217
34.2759,-118.4539
34.0005,-118.4662
34.0258,-118.3487
34.0755,-118.2917
34.057,-118.2739
34.0586,-118.2913
33.9964,-118.2477
34.0896,-118.3063
33.9862,-118.4702
34.2234,-118.383
34.2438,-118.4229
34.2422,-118.5984
33.9993,-118.4636
34.2081,-118.4849
34.0488,-118.3749
34.2552,-118.2982
34.0759,-118.372
34.1052,-118.2382
34.0272,-118.2686
34.1817,-118.4444
34.2196,-118.4542
34.0331,-118.3502
34.1731,-118.5509
34.0249,-118.3488
33.9866,-118.4252
34.2238,-118.3989
34.0674,-118.2942
34.0381,-118.2577
34.0327,-118.3503
34.2306,-118.4061
34.0358,-118.4375
34.0012,-118.3115
34.1558,-118.4138
33.9393,-118.2356
34.0361,-118.299
34.0355,-118.4376
33.9586,-118.2782
34.0374,-118.4327
34.0556,-118.2575
34.0406,-118.2419
34.0557,-118.3448
34.065,-118.2834
34.0758,-118.3744
34.0173,-118.2179
34.0119,-118.3437
33.9963,-118.2799
33.9985,-118.3011
34.2626,-118.4262
33.9876,-118.4543
34.0649,-118.3043
34.2216,-118.3574
33.9952,-118.2864
34.0811,-118.2961
34.0274,-118.4287
34.2407,-118.6002
34.2012,-118.5348
34.0505,-118.4386
34.0747,-118.2717
34.0164,-118.2005
34.1951,-118.3784
33.976,-118.2657
34.2023,-118.4188
34.0844,-118.2599
34.0497,-118.4383
34.1064,-118.2509
34.0775,-118.2872
34.2242,-118.3843
34.0834,-118.2193
34.0813,-118.2162
34.0474,-118.2501
34.0324,-118.2605
34.024,-118.2327
34.055,-118.2709
34.2107,-118.4492
34.004,-118.4308
34.2035,-118.5579
33.7731,-118.2554
34.1698,-118.5343
34.2174,-118.3706
34.0233,-118.2424
34.1738,-118.5445
34.2086,-118.4535
33.7747,-118.2803
34.0443,-118.2488
34.0299,-118.3341
34.018,-118.2058
33.9962,-118.477
34.0056,-118.2811
34.2181,-118.6007
34.2165,-118.3644
33.9824,-118.2655
33.9355,-118.2919
34.265,-118.4664
33.9556,-118.28
34.0616,-118.2971
33.9368,-118.2746
34.0725,-118.2329
34.0604,-118.2799
34.0477,-118.2751
34.0395,-118.4378
34.1986,-118.4309
33.7902,-118.2777
34.2121,-118.5785
34.1802,-118.4421
34.0589,-118.2526
34.0641,-118.241
34.046,-118.3472
33.9349,-118.2913
34.1659,-118.5011
34.1927,-118.5423
34.0636,-118.3016
34.0755,-118.2544
33.95,-118.2599
34.0898,-118.3065
34.0809,-118.2707
34.0129,-118.4182
34.2391,-118.5798
34.0791,-118.1621
34.1999,-118.4092
34.2219,-118.4282
34.0845,-118.2232
34.2736,-118.3684
33.9375,-118.2636
34.2178,-118.3649
34.1975,-118.3701
34.2383,-118.6034
34.1668,-118.53
34.0617,-118.3128
34.2097,-118.5969
34.1982,-118.3958
34.1988,-118.387
33.9477,-118.3974
34.0532,-118.3145
33.9394,-118.2467
34.0771,-118.2606
34.1982,-118.396
34.0649,-118.295
33.7781,-118.2737
34.0444,-118.2448
34.103,-118.3225
34.0973,-118.2998
34.0391,-118.2472
34.0347,-118.2646
34.0217,-118.3366
34.0248,-118.307
34.1939,-118.4902
34.1717,-118.569
33.777,-118.2613
34.1033,-118.1962
34.2283,-118.4575
33.9744,-118.2939
33.8854,-118.2854
34.1645,-118.4746
34.0648,-118.2877
34.0483,-118.229
34.0871,-118.3441
34.0731,-118.2675
34.3116,-118.4578
34.0909,-118.2893
34.0692,-118.2405
34.1636,-118.6285
34.3208,-118.4826
34.0488,-118.3407
34.2158,-118.3902
34.1884,-118.5891
34.0146,-118.2509
34.2283,-118.4728
34.0575,-118.3344
34.0511,-118.2643
34.0441,-118.244
34.0734,-118.2114
34.0557,-118.2824
34.0101,-118.2818
34.0847,-118.2131
34.0903,-118.2878
33.95,-118.2914
34.0344,-118.2661
34.0195,-118.264
34.0256,-118.3351
34.0527,-118.2927
34.0542,-118.3806
34.0819,-118.2604
33.7892,-118.2824
34.2285,-118.3667
33.9491,-118.249
34.057,-118.3017
34.0498,-118.435
34.0544,-118.281
34.0276,-118.267
34.0333,-118.2657
34.0454,-118.2486
34.0727,-118.2177
33.944,-118.2659
34.0489,-118.2634
34.2216,-118.446
34.0312,-118.2551
33.9899,-118.4736
34.0254,-118.3468
34.1939,-118.3813
34.1634,-118.6299
34.0502,-118.3759
34.2262,-118.3875
34.0524,-118.2941
33.9945,-118.4763
33.994,-118.4079
33.9513,-118.2642
33.9417,-118.2388
34.0954,-118.2058
34.0763,-118.3632
34.0507,-118.2943
34.0254,-118.2563
34.167,-118.5265
34.0361,-118.2549
34.263,-118.4279
34.2732,-118.4297
34.2214,-118.5039
34.065,-118.3721
33.7887,-118.3002
34.2356,-118.4742
34.0009,-118.4689
34.0575,-118.2871
34.0493,-118.2459
34.0747,-118.22
34.0405,-118.4628
34.027,-118.2471
34.0712,-118.267
34.0449,-118.2415
34.1796,-118.537
34.0263,-118.2441
34.2221,-118.4287
34.0397,-118.2988
34.0027,-118.4346
34.0785,-118.3551
34.0438,-118.2851
33.9505,-118.2913
34.0271,-118.4518
33.9679,-118.2803
34.0884,-118.3382
34.0143,-118.2028
34.1684,-118.3812
34.2365,-118.5669
33.9753,-118.266
33.9763,-118.278
34.043,-118.242
34.3136,-118.4584
34.0966,-118.338
33.9819,-118.3135
34.0841,-118.3763
34.0092,-118.28
34.0611,-118.2869
34.0671,-118.3443
34.0131,-118.2438
34.2211,-118.5691
34.065,-118.2982
34.2755,-118.5473
34.1014,-118.3208
34.1041,-118.3434
34.1218,-118.168
34.102,-118.3077
34.2456,-118.4252
33.9477,-118.2645
34.0501,-118.1967
34.0772,-118.2844
34.019,-118.272
34.0861,-118.1842
34.0204,-118.2443
34.0014,-118.4136
33.9572,-118.4017
34.053,-118.3101
34.0357,-118.3789
34.183,-118.3856
34.1852,-118.4509
34.0338,-118.4182
34.0604,-118.2645
34.0478,-118.2172
34.0107,-118.2898
34.0366,-118.2469
33.7775,-118.262
34.2606,-118.3854
34.2814,-118.4012
33.9285,-118.2718
34.1089,-118.2431
34.0113,-118.2784
33.9894,-118.2801
34.2659,-118.4674
34.202,-118.6103
34.0549,-118.2723
34.0416,-118.2459
34.2185,-118.4876
33.9171,-118.2839
34.1848,-118.4501
34.1418,-118.6037
33.9648,-118.3093
34.0232,-118.2697
34.0386,-118.2466
34.0688,-118.2733
34.2032,-118.4672
33.7273,-118.2877
34.2353,-118.5773
33.9431,-118.2348
34.2482,-118.536
34.2391,-118.6019
34.0625,-118.3431
34.2029,-118.5955
34.0566,-118.2893
34.0351,-118.3179
34.0579,-118.4416
33.7783,-118.2662
