latitude,longitude,dataset
34.043,-118.244,LAHSA
33.948,-118.232,LAHSA
33.96,-118.282,LAHSA
34.028,-118.249,LAHSA
34.201,-118.61,LAHSA
34.04,-118.241,LAHSA
34.066,-117.928,LAHSA
34.001,-118.243,LAHSA
33.777,-118.258,LAHSA
34.218,-118.486,LAHSA
34.144,-118.13,LAHSA
34.037,-118.064,LAHSA
34.186,-118.37,LAHSA
34.005,-118.256,LAHSA
34.049,-118.25,LAHSA
33.897,-118.353,LAHSA
34.046,-118.247,LAHSA
34.055,-118.238,LAHSA
34.072,-118.042,LAHSA
34.226,-118.434,LAHSA
34.041,-118.274,LAHSA
33.981,-118.23,LAHSA
34.037,-118.24,LAHSA
34.003,-118.304,LAHSA
33.993,-118.28,LAHSA
34.043,-118.245,LAHSA
33.897,-118.354,LAHSA
33.93,-118.183,LAHSA
34.267,-118.335,LAHSA
34.195,-118.601,LAHSA
33.892,-118.298,LAHSA
34.213,-118.449,LAHSA
34.044,-118.251,LAHSA
34.212,-118.451,LAHSA
34.102,-118.313,LAHSA
34.049,-118.245,LAHSA
33.774,-118.261,LAHSA
34.15,-117.922,LAHSA
34.053,-118.259,LAHSA
33.775,-118.268,LAHSA
34.042,-118.248,LAHSA
33.949,-118.159,LAHSA
34.012,-118.156,LAHSA
34.212,-118.45,LAHSA
34.053,-118.245,LAHSA
33.961,-118.269,LAHSA
34.071,-118.042,LAHSA
34.185,-118.399,LAHSA
34.043,-118.241,LAHSA
34.152,-118.366,LAHSA
34.184,-118.399,LAHSA
34.157,-118.378,LAHSA
34.168,-118.377,LAHSA
34.166,-118.382,LAHSA
34.202,-118.392,LAHSA
34.092,-118.323,LAHSA
33.967,-118.037,LAHSA
34.065,-118.231,LAHSA
34.034,-118.043,LAHSA
33.898,-118.33,LAHSA
34.157,-118.379,LAHSA
33.9,-118.082,LAHSA
34.083,-118.361,LAHSA
34.579,-118.116,LAHSA
33.887,-118.34,LAHSA
34.002,-117.96,LAHSA
34.13,-117.902,LAHSA
34.157,-118.414,LAHSA
34.218,-118.368,LAHSA
34.05,-118.24,LAHSA
34.578,-118.13,LAHSA
33.995,-118.066,LAHSA
34.075,-118.26,LAHSA
34.193,-118.596,LAHSA
34.153,-118.367,LAHSA
34.17,-118.377,LAHSA
34.202,-118.158,LAHSA
34.053,-118.266,LAHSA
34.056,-118.007,LAHSA
33.913,-118.257,LAHSA
34.168,-118.381,LAHSA
34.116,-118.233,LAHSA
34.021,-118.336,LAHSA
34.021,-117.809,LAHSA
33.901,-118.106,LAHSA
34.138,-118.365,LAHSA
34.168,-118.376,LAHSA
34.032,-118.016,LAHSA
34.039,-118.25,LAHSA
33.788,-118.377,LAHSA
33.79,-118.199,LAHSA
34.689,-118.165,LAHSA
33.983,-118.252,LAHSA
34.037,-118.241,LAHSA
34.169,-118.381,LAHSA
34.071,-118.259,LAHSA
33.94,-118.167,LAHSA
34.168,-118.38,LAHSA
34.201,-118.453,LAHSA
34.097,-118.014,LAHSA
33.841,-118.391,LAHSA
34.024,-118.246,LAHSA
34.165,-118.382,LAHSA
34.074,-118.22,LAHSA
33.935,-118.092,LAHSA
34.058,-118.28,LAHSA
34.022,-118.271,LAHSA
34.09,-118.34,LAHSA
33.93,-118.176,LAHSA
34.208,-118.601,LAHSA
34.673,-118.128,LAHSA
34.235,-118.577,LAHSA
34.733,-118.148,LAHSA
34.075,-118.354,LAHSA
34.068,-118.198,LAHSA
34.158,-117.912,LAHSA
34.116,-117.775,LAHSA
34.038,-118.251,LAHSA
34.593,-118.126,LAHSA
34.164,-118.381,LAHSA
34.202,-118.448,LAHSA
33.982,-118.038,LAHSA
33.904,-118.041,LAHSA
34.167,-118.382,LAHSA
34.099,-118.323,LAHSA
33.959,-118.45,LAHSA
34.16,-118.38,LAHSA
34.143,-118.387,LAHSA
34.06,-118.293,LAHSA
34.039,-118.369,LAHSA
34.003,-118.331,LAHSA
34.029,-118.249,LAHSA
33.904,-118.143,LAHSA
34.019,-118.426,LAHSA
34.112,-117.761,LAHSA
34.192,-118.548,LAHSA
34.08,-118.226,LAHSA
34.166,-118.379,LAHSA
33.839,-118.39,LAHSA
34.756,-117.898,LAHSA
34.123,-118.299,LAHSA
33.965,-118.084,LAHSA
34.164,-118.379,LAHSA
34.141,-118.361,LAHSA
33.985,-118.473,LAHSA
34.705,-118.146,LAHSA
34.056,-118.252,LAHSA
34.006,-118.491,LAHSA
34.057,-118.239,LAHSA
34.203,-118.528,LAHSA
34.203,-118.529,LAHSA
34.201,-118.533,LAHSA
34.045,-118.249,LAHSA
34.18,-118.562,LAHSA
34.192,-118.549,LAHSA
33.959,-118.413,LAHSA
34.053,-118.242,LAHSA
34.003,-118.324,LAHSA
34.257,-118.502,LAHSA
34.2,-118.532,LAHSA
34.044,-118.272,LAHSA
34.056,-118.241,LAHSA
34.036,-118.296,LAHSA
34.076,-118.221,LAHSA
34.048,-118.241,LAHSA
34.202,-118.451,LAHSA
34.215,-118.396,LAHSA
34.07,-118.26,LAHSA
34.038,-118.024,LAHSA
34.069,-118.258,LAHSA
34.074,-118.259,LAHSA
33.994,-118.463,LAHSA
34.221,-118.571,LAHSA
33.981,-118.287,LAHSA
34.058,-118.237,LAHSA
34.077,-118.29,LAHSA
34.046,-118.248,LAHSA
33.85,-118.133,LAHSA
34.038,-118.276,LAHSA
34.111,-117.939,LAHSA
34.244,-118.422,LAHSA
34.108,-117.821,LAHSA
34.168,-118.536,LAHSA
34.087,-118.175,LAHSA
34.078,-118.22,LAHSA
34.731,-118.149,LAHSA
34.083,-118.249,LAHSA
34.035,-118.376,LAHSA
34.078,-118.222,LAHSA
34.107,-118.186,LAHSA
33.79,-118.256,LAHSA
34.059,-118.279,LAHSA
34.211,-118.473,LAHSA
34.027,-118.452,LAHSA
34.057,-117.73,LAHSA
34.106,-118.186,LAHSA
34.03,-118.285,LAHSA
34.184,-118.398,LAHSA
34.236,-118.603,LAHSA
34.231,-118.579,LAHSA
34.238,-118.603,LAHSA
34.199,-118.378,LAHSA
34.089,-118.171,LAHSA
33.99,-118.472,LAHSA
34.074,-118.26,LAHSA
33.927,-118.407,LAHSA
34.033,-118.261,LAHSA
33.96,-118.418,LAHSA
34.034,-118.368,LAHSA
33.987,-118.475,LAHSA
34.051,-117.986,LAHSA
34.077,-118.181,LAHSA
34.092,-118.161,LAHSA
34.58,-118.124,LAHSA
34.093,-118.16,LAHSA
34.097,-118.155,LAHSA
33.948,-118.162,LAHSA
34.076,-118.255,LAHSA
34.112,-118.177,LAHSA
34.179,-118.383,LAHSA
34.036,-118.374,LAHSA
34.02,-118.154,LAHSA
34.033,-118.262,LAHSA
34.093,-118.161,LAHSA
34.092,-118.162,LAHSA
33.837,-118.081,LAHSA
34.069,-118.259,LAHSA
34.082,-117.907,LAHSA
34.04,-118.376,LAHSA
34.236,-118.566,LAHSA
34.138,-117.944,LAHSA
34.045,-118.243,LAHSA
33.995,-118.073,LAHSA
34.235,-118.563,LAHSA
33.961,-118.389,LAHSA
34.077,-118.284,LAHSA
34.045,-118.242,LAHSA
34.056,-117.805,LAHSA
33.781,-118.296,LAHSA
34.579,-118.093,LAHSA
34.175,-118.38,LAHSA
34.04,-117.731,LAHSA
33.78,-118.296,LAHSA
34.041,-118.241,LAHSA
34.189,-118.536,LAHSA
34.053,-118.265,LAHSA
34.091,-117.907,LAHSA
34.183,-118.397,LAHSA
34.186,-118.396,LAHSA
34.073,-118.259,LAHSA
34.038,-118.248,LAHSA
34.038,-118.249,LAHSA
34.041,-118.244,LAHSA
34.081,-117.909,LAHSA
34.222,-118.572,LAHSA
34.229,-118.466,LAHSA
33.973,-118.46,LAHSA
34.208,-118.596,LAHSA
33.953,-118.414,LAHSA
34.032,-118.364,LAHSA
34.041,-118.247,LAHSA
34.021,-118.253,LAHSA
34.222,-118.427,LAHSA
34.235,-118.562,LAHSA
33.959,-118.309,LAHSA
34.195,-118.6,LAHSA
34.19,-118.538,LAHSA
34.236,-118.451,LAHSA
34.005,-118.281,LAHSA
33.974,-118.461,LAHSA
34.035,-118.367,LAHSA
34.035,-118.368,LAHSA
33.918,-118.279,LAHSA
34.055,-117.731,LAHSA
34.215,-118.362,LAHSA
34.217,-118.364,LAHSA
34.09,-118.305,LAHSA
34.213,-118.359,LAHSA
34.04,-118.242,LAHSA
34.211,-118.474,LAHSA
34.076,-118.355,LAHSA
34.004,-118.281,LAHSA
34.234,-118.59,LAHSA
34.222,-118.509,LAHSA
33.939,-118.17,LAHSA
34.055,-117.75,LAHSA
34.064,-118.238,LAHSA
34.101,-118.317,LAHSA
34.031,-118.258,LAHSA
33.956,-118.278,LAHSA
34.204,-118.396,LAHSA
34.121,-118.23,LAHSA
33.913,-118.209,LAHSA
33.998,-118.418,LAHSA
34.292,-118.415,LAHSA
34.293,-118.414,LAHSA
34.085,-118.186,LAHSA
34.174,-118.61,LAHSA
34.691,-118.136,LAHSA
34.064,-118.251,LAHSA
34.065,-118.207,LAHSA
34.065,-118.25,LAHSA
33.987,-118.47,LAHSA
34.221,-118.572,LAHSA
34.734,-118.162,LAHSA
33.989,-118.475,LAHSA
34.003,-118.33,LAHSA
34.217,-118.448,LAHSA
34.005,-118.28,LAHSA
34.257,-118.471,LAHSA
33.746,-118.28,LAHSA
34.715,-118.165,LAHSA
34.188,-118.589,LAHSA
34.045,-118.251,LAHSA
34.04,-118.274,LAHSA
34.045,-118.25,LAHSA
33.998,-118.077,LAHSA
34.008,-118.281,LAHSA
33.927,-118.111,LAHSA
34.091,-118.164,LAHSA
34.228,-118.467,LAHSA
34.052,-118.472,LAHSA
34.061,-118.283,LAHSA
34.046,-118.251,LAHSA
34.7,-118.148,LAHSA
34.23,-118.466,LAHSA
33.993,-118.477,LAHSA
34.278,-118.436,LAHSA
33.859,-118.142,LAHSA
34.041,-117.731,LAHSA
34.044,-118.25,LAHSA
33.045,-116.862,LAHSA
34.027,-118.394,LAHSA
34.052,-118.331,LAHSA
34.082,-117.752,LAHSA
34.07,-118.099,LAHSA
34.101,-118.294,LAHSA
34.685,-118.155,LAHSA
34.148,-117.927,LAHSA
34.178,-118.382,LAHSA
34.017,-118.409,LAHSA
34.094,-118.329,LAHSA
34.02,-118.157,LAHSA
34.203,-118.45,LAHSA
34.257,-118.5,LAHSA
34.103,-118.33,LAHSA
34.037,-118.297,LAHSA
34.077,-118.289,LAHSA
34.083,-118.254,LAHSA
34.058,-118.278,LAHSA
33.773,-118.278,LAHSA
34.194,-118.595,LAHSA
34.2,-118.533,LAHSA
34.073,-118.26,LAHSA
34.257,-118.498,LAHSA
33.892,-118.093,LAHSA
34.107,-118.185,LAHSA
34.164,-118.627,LAHSA
33.789,-118.258,LAHSA
34.06,-118.277,LAHSA
34.059,-118.278,LAHSA
34.134,-117.939,LAHSA
34.235,-118.597,LAHSA
34.071,-117.926,LAHSA
34.1,-118.322,LAHSA
34.173,-118.556,LAHSA
34.2,-118.563,LAHSA
34.057,-118.278,LAHSA
34.046,-118.257,LAHSA
33.914,-118.109,LAHSA
34.058,-118.275,LAHSA
33.93,-118.254,LAHSA
34.033,-118.154,LAHSA
34.026,-118.151,LAHSA
33.742,-118.28,LAHSA
34.201,-118.614,LAHSA
34.063,-118.304,LAHSA
34.2,-118.562,LAHSA
34.01,-118.281,LAHSA
34.098,-117.717,LAHSA
34.185,-118.398,LAHSA
33.958,-118.31,LAHSA
34.212,-118.47,LAHSA
34.026,-118.276,LAHSA
34.092,-118.163,LAHSA
33.914,-118.105,LAHSA
34.192,-118.531,LAHSA
34.12,-118.229,LAHSA
34.037,-118.374,LAHSA
33.955,-118.28,LAHSA
34.065,-117.928,LAHSA
33.959,-118.278,LAHSA
34.069,-118.107,LAHSA
34.001,-118.28,LAHSA
34.083,-117.719,LAHSA
34.101,-118.292,LAHSA
34.071,-118.261,LAHSA
33.795,-118.259,LAHSA
34.072,-118.259,LAHSA
34.16,-117.912,LAHSA
34.705,-118.176,LAHSA
34.056,-118.275,LAHSA
34.114,-117.937,LAHSA
34.079,-117.938,LAHSA
34.049,-118.264,LAHSA
34.054,-118.254,LAHSA
34.098,-117.985,LAHSA
34.074,-118.261,LAHSA
33.775,-118.266,LAHSA
33.961,-118.309,LAHSA
34.061,-117.777,LAHSA
34.206,-118.601,LAHSA
33.981,-118.088,LAHSA
34.178,-118.405,LAHSA
33.952,-118.033,LAHSA
34.057,-118.242,LAHSA
34.206,-118.6,LAHSA
34.031,-118.148,LAHSA
33.96,-118.291,LAHSA
33.906,-118.041,LAHSA
34.097,-117.985,LAHSA
33.936,-118.176,LAHSA
34.257,-118.499,LAHSA
34.055,-118.134,LAHSA
34.076,-118.29,LAHSA
34.202,-118.529,LAHSA
33.905,-118.041,LAHSA
34.656,-118.133,LAHSA
34.098,-118.313,LAHSA
33.909,-118.04,LAHSA
34.034,-118.238,LAHSA
33.994,-118.476,LAHSA
34.264,-118.521,LAHSA
33.859,-118.086,LAHSA
34.012,-118.277,LAHSA
33.957,-118.281,LAHSA
34.23,-118.458,LAHSA
33.917,-118.082,LAHSA
34.109,-118.017,LAHSA
33.993,-118.48,LAHSA
34.142,-118.405,LAHSA
33.997,-118.28,LAHSA
33.987,-118.106,LAHSA
34.208,-118.466,LAHSA
33.949,-118.28,LAHSA
33.722,-118.29,LAHSA
33.938,-118.038,LAHSA
33.93,-118.239,LAHSA
33.774,-118.278,LAHSA
34.194,-118.37,LAHSA
34.089,-118.168,LAHSA
34.044,-118.443,LAHSA
33.788,-118.144,LAHSA
34.167,-118.38,LAHSA
33.904,-118.079,LAHSA
34.156,-118.413,LAHSA
34.148,-118.435,LAHSA
33.96,-118.26,LAHSA
34.067,-118.289,LAHSA
34.037,-118.373,LAHSA
34.005,-118.1,LAHSA
34.156,-118.439,LAHSA
34.108,-118.33,LAHSA
34.168,-118.501,LAHSA
33.962,-118.291,LAHSA
33.939,-118.175,LAHSA
34.043,-118.443,LAHSA
33.789,-118.162,LAHSA
34.024,-118.241,LAHSA
34.196,-118.401,LAHSA
34.265,-118.521,LAHSA
34.212,-118.474,LAHSA
34.15,-118.374,LAHSA
34.095,-118.126,LAHSA
34.228,-118.463,LAHSA
34.035,-118.151,LAHSA
33.948,-118.161,LAHSA
34.055,-118.254,LAHSA
34.191,-118.448,LAHSA
33.711,-118.292,LAHSA
33.945,-118.369,LAHSA
34.19,-118.449,LAHSA
33.781,-118.295,LAHSA
34.162,-118.584,LAHSA
34.075,-118.219,LAHSA
34.074,-118.219,LAHSA
34.077,-118.221,LAHSA
34.229,-118.467,LAHSA
34.272,-118.39,LAHSA
34.057,-118.209,LAHSA
34.057,-118.279,LAHSA
34.064,-118.252,LAHSA
34.187,-118.447,LAHSA
34.273,-118.387,LAHSA
34.26,-118.385,LAHSA
34.009,-118.277,LAHSA
34.228,-118.474,LAHSA
34.148,-118.433,LAHSA
34.229,-118.468,LAHSA
34.075,-118.231,LAHSA
34.034,-118.159,LAHSA
34.056,-118.276,LAHSA
33.96,-118.309,LAHSA
34.07,-118.028,LAHSA
34.228,-118.468,LAHSA
34.035,-117.95,LAHSA
33.911,-118.079,LAHSA
34.059,-118.125,LAHSA
34.202,-118.449,LAHSA
33.888,-118.033,LAHSA
34.089,-118.17,LAHSA
34.011,-118.287,LAHSA
34.004,-118.331,LAHSA
34.179,-118.405,LAHSA
34.073,-118.373,LAHSA
34.698,-118.136,LAHSA
33.951,-118.18,LAHSA
33.989,-118.214,LAHSA
33.952,-118.281,LAHSA
33.957,-118.278,LAHSA
34.241,-118.603,LAHSA
34.194,-118.619,LAHSA
33.927,-118.108,LAHSA
34.062,-117.946,LAHSA
34.186,-118.369,LAHSA
34.067,-117.924,LAHSA
33.805,-118.319,LAHSA
34.227,-118.467,LAHSA
34.036,-118.376,LAHSA
34.063,-118.294,LAHSA
34.078,-117.906,LAHSA
34.228,-118.485,LAHSA
33.983,-118.256,LAHSA
34.227,-118.468,LAHSA
33.997,-118.421,LAHSA
33.984,-118.256,LAHSA
34.262,-118.496,LAHSA
34.103,-118.318,LAHSA
34.182,-118.384,LAHSA
34.056,-118.237,LAHSA
34.098,-118.352,LAHSA
34.084,-118.22,LAHSA
34.089,-118.164,LAHSA
34.064,-117.801,LAHSA
34.026,-118.393,LAHSA
34.089,-118.165,LAHSA
34.242,-118.462,LAHSA
34.062,-118.284,LAHSA
34.209,-118.448,LAHSA
34.09,-118.164,LAHSA
33.966,-118.036,LAHSA
34.229,-118.457,LAHSA
34.043,-118.068,LAHSA
34.23,-118.457,LAHSA
34.105,-118.256,LAHSA
34.089,-118.172,LAHSA
34.022,-118.161,LAHSA
34.183,-118.398,LAHSA
33.99,-118.167,LAHSA
34.077,-118.286,LAHSA
34.084,-118.189,LAHSA
34.108,-118.318,LAHSA
34.121,-118.229,LAHSA
34.057,-118.298,LAHSA
34.095,-118.205,LAHSA
34.075,-118.29,LAHSA
34.072,-118.266,LAHSA
34.148,-118.434,LAHSA
34.007,-118.281,LAHSA
34.699,-118.147,LAHSA
34.104,-117.891,LAHSA
34.219,-118.368,LAHSA
34.06,-117.732,LAHSA
34.053,-118.237,LAHSA
34.052,-118.222,LAHSA
34.015,-118.46,LAHSA
34.054,-118.238,LAHSA
34.008,-118.33,LAHSA
34.076,-118.291,LAHSA
33.901,-118.117,LAHSA
34.103,-118.321,LAHSA
33.847,-118.142,LAHSA
34.199,-118.518,LAHSA
33.789,-118.263,LAHSA
34.019,-118.33,LAHSA
34.223,-118.467,LAHSA
34.004,-118.33,LAHSA
34.057,-118.299,LAHSA
34.068,-117.923,LAHSA
34.004,-118.327,LAHSA
34.062,-118.118,LAHSA
34.227,-118.473,LAHSA
34.05,-118.242,LAHSA
34.091,-118.162,LAHSA
33.93,-118.358,LAHSA
34.059,-118.257,LAHSA
34.209,-118.596,LAHSA
34.067,-117.928,LAHSA
34.067,-117.923,LAHSA
34.173,-118.557,LAHSA
34.068,-117.922,LAHSA
34.055,-118.237,LAHSA
34.042,-118.241,LAHSA
34.063,-118.238,LAHSA
34.05,-118.244,LAHSA
33.951,-118.182,LAHSA
34.208,-118.597,LAHSA
33.794,-118.299,LAHSA
34.023,-118.173,LAHSA
34.094,-118.159,LAHSA
33.948,-118.164,LAHSA
34.06,-118.276,LAHSA
34.149,-118.435,LAHSA
33.962,-118.309,LAHSA
34.279,-118.46,LAHSA
34.044,-118.255,LAHSA
34.193,-118.555,LAHSA
34.228,-118.457,LAHSA
34.229,-118.458,LAHSA
34.055,-118.242,LAHSA
34.055,-117.741,LAHSA
33.978,-118.31,LAHSA
33.959,-118.027,LAHSA
34.222,-118.571,LAHSA
33.96,-118.262,LAHSA
34.078,-117.753,LAHSA
34.056,-118.272,LAHSA
34.183,-118.385,LAHSA
34.173,-118.565,LAHSA
34.218,-118.473,LAHSA
34.145,-118.024,LAHSA
34.055,-118.272,LAHSA
34.2,-118.377,LAHSA
34.207,-118.596,LAHSA
34.199,-118.517,LAHSA
34.005,-118.333,LAHSA
34.095,-118.158,LAHSA
34.221,-118.468,LAHSA
33.736,-118.281,LAHSA
34.06,-118.284,LAHSA
34.199,-118.379,LAHSA
34.214,-118.595,LAHSA
34.21,-118.447,LAHSA
34.18,-118.448,LAHSA
34.145,-118.025,LAHSA
34.13,-118.028,LAHSA
34.013,-118.418,LAHSA
34.221,-118.473,LAHSA
34.271,-118.417,LAHSA
34.065,-118.202,LAHSA
34.048,-118.139,LAHSA
34.704,-118.139,LAHSA
34.086,-118.177,LAHSA
34.294,-118.412,LAHSA
34.201,-118.474,LAHSA
34.056,-117.984,LAHSA
33.923,-118.243,LAHSA
34.026,-118.055,LAHSA
34.292,-118.41,LAHSA
34.09,-118.306,LAHSA
34.07,-118.042,LAHSA
34.023,-118.179,LAHSA
33.734,-118.28,LAHSA
34.186,-118.368,LAHSA
33.744,-118.292,LAHSA
34.147,-117.929,LAHSA
34.066,-118.284,LAHSA
34.161,-117.911,LAHSA
34.036,-118.161,LAHSA
34.037,-118.375,LAHSA
34.196,-118.4,LAHSA
34.23,-118.467,LAHSA
34.042,-118.247,LAHSA
34.032,-118.25,LAHSA
34.023,-118.244,LAHSA
34.248,-118.446,LAHSA
34.172,-118.566,LAHSA
34.057,-118.261,LAHSA
33.964,-118.291,LAHSA
34.19,-118.4,LAHSA
34.037,-118.296,LAHSA
34.101,-118.305,LAHSA
34.054,-118.271,LAHSA
34.741,-118.175,LAHSA
34.235,-118.565,LAHSA
34.292,-118.414,LAHSA
34.186,-118.479,LAHSA
34.22,-118.571,LAHSA
34.195,-118.401,LAHSA
34.203,-118.474,LAHSA
34.195,-118.4,LAHSA
34.078,-117.938,LAHSA
34.042,-118.442,LAHSA
34.06,-117.744,LAHSA
33.938,-118.256,LAHSA
33.779,-118.266,LAHSA
33.953,-118.155,LAHSA
34.035,-118.15,LAHSA
34.195,-118.369,LAHSA
33.907,-118.071,LAHSA
34.056,-118.26,LAHSA
34.186,-118.388,LAHSA
33.741,-118.292,LAHSA
34.054,-118.264,LAHSA
34.194,-118.402,LAHSA
34.157,-118.377,LAHSA
34.195,-118.595,LAHSA
34.256,-118.501,LAHSA
34.056,-118.261,LAHSA
34.21,-118.595,LAHSA
34.062,-118.116,LAHSA
34.221,-118.441,LAHSA
34.2,-118.529,LAHSA
34.156,-118.409,LAHSA
34.257,-118.469,LAHSA
33.992,-118.111,LAHSA
33.731,-118.287,LAHSA
33.836,-118.325,LAHSA
34.256,-118.499,LAHSA
34.05,-118.275,LAHSA
34.21,-118.388,LAHSA
34.21,-118.389,LAHSA
34.049,-118.267,LAHSA
34.254,-118.502,LAHSA
34.053,-118.002,LAHSA
34.212,-118.473,LAHSA
34.051,-118.24,LAHSA
34.19,-118.399,LAHSA
34.201,-118.483,LAHSA
34.054,-117.749,LAHSA
33.997,-118.287,LAHSA
34.186,-118.478,LAHSA
33.857,-118.177,LAHSA
33.93,-118.352,LAHSA
34.051,-118.263,LAHSA
34.053,-118.267,LAHSA
33.958,-118.415,LAHSA
34.044,-118.299,LAHSA
34.064,-118.294,LAHSA
34.101,-118.337,LAHSA
34.292,-118.413,LAHSA
34.065,-118.293,LAHSA
34.21,-118.596,LAHSA
34.189,-118.589,LAHSA
34.156,-118.379,LAHSA
34.104,-118.321,LAHSA
34.213,-118.455,LAHSA
34.075,-118.22,LAHSA
33.993,-118.11,LAHSA
34.212,-118.452,LAHSA
34.213,-118.448,LAHSA
34.201,-118.479,LAHSA
34.179,-118.384,LAHSA
34.202,-118.528,LAHSA
34.18,-118.396,LAHSA
33.846,-118.208,LAHSA
34.2,-118.509,LAHSA
34.166,-118.378,LAHSA
33.737,-118.283,LAHSA
33.985,-118.311,LAHSA
34.214,-118.494,LAHSA
33.983,-118.303,LAHSA
34.068,-118.284,LAHSA
33.763,-118.293,LAHSA
33.735,-118.281,LAHSA
33.746,-118.291,LAHSA
34.057,-118.24,LAHSA
34.098,-118.35,LAHSA
34.047,-118.218,LAHSA
34.053,-117.779,LAHSA
33.993,-118.265,LAHSA
34.183,-118.396,LAHSA
34.182,-118.397,LAHSA
34.182,-118.396,LAHSA
34.215,-118.371,LAHSA
34.701,-118.142,LAHSA
34.199,-118.533,LAHSA
34.141,-118.363,LAHSA
34.185,-118.396,LAHSA
34.034,-118.045,LAHSA
34.187,-118.553,LAHSA
34.057,-118.292,LAHSA
34.201,-118.428,LAHSA
34.186,-118.498,LAHSA
34.145,-118.412,LAHSA
34.221,-118.442,LAHSA
34.184,-118.396,LAHSA
34.217,-118.486,LAHSA
34.071,-118.267,LAHSA
34.265,-118.472,LAHSA
34.092,-118.211,LAHSA
34.008,-118.268,LAHSA
34.212,-118.463,LAHSA
34.201,-118.448,LAHSA
34.235,-118.467,LAHSA
34.024,-118.275,LAHSA
34.181,-118.426,LAHSA
33.737,-118.29,LAHSA
33.945,-118.265,LAHSA
34.16,-117.913,LAHSA
34.029,-117.996,LAHSA
34.062,-118.341,LAHSA
34.201,-118.392,LAHSA
33.763,-118.311,LAHSA
34.197,-118.485,LAHSA
34.03,-117.999,LAHSA
34.187,-118.37,LAHSA
34.228,-118.464,LAHSA
34.201,-118.563,LAHSA
34.184,-118.451,LAHSA
33.973,-118.121,LAHSA
34.086,-117.962,LAHSA
34.166,-118.584,LAHSA
34.212,-118.475,LAHSA
34.258,-118.471,LAHSA
34.231,-118.467,LAHSA
34.189,-118.561,LAHSA
34.201,-118.379,LAHSA
34.044,-118.252,LAHSA
34.201,-118.529,LAHSA
34.201,-118.544,LAHSA
34.057,-118.293,LAHSA
34.052,-118.266,LAHSA
34.058,-118.291,LAHSA
33.9,-118.083,LAHSA
34.003,-118.281,LAHSA
34.186,-118.387,LAHSA
34.091,-118.163,LAHSA
33.724,-118.292,LAHSA
34.107,-117.889,LAHSA
33.999,-118.078,LAHSA
34.061,-118.284,LAHSA
34.235,-118.561,LAHSA
33.999,-118.077,LAHSA
34.113,-117.766,LAHSA
34.068,-118.258,LAHSA
34.098,-118.206,LAHSA
34.089,-117.947,LAHSA
34.705,-118.174,LAHSA
34.157,-118.413,LAHSA
34.159,-117.913,LAHSA
34.114,-118.269,LAHSA
34.045,-118.246,LAHSA
34.066,-118.289,LAHSA
34.187,-118.549,LAHSA
33.989,-118.086,LAHSA
34.024,-118.309,LAHSA
34.222,-118.47,LAHSA
34.174,-118.562,LAHSA
34.039,-118.274,LAHSA
34.173,-118.555,LAHSA
34.201,-118.427,LAHSA
34.07,-118.264,LAHSA
34.222,-118.57,LAHSA
34.099,-118.334,LAHSA
34.221,-118.428,LAHSA
34.205,-118.448,LAHSA
33.797,-118.286,LAHSA
34.08,-117.717,LAHSA
34.062,-118.246,LAHSA
34.092,-117.719,LAHSA
34.024,-118.244,LAHSA
34.201,-118.45,LAHSA
34.16,-117.914,LAHSA
34.16,-117.915,LAHSA
34.205,-118.396,LAHSA
33.797,-118.288,LAHSA
34.042,-118.253,LAHSA
33.951,-118.385,LAHSA
33.947,-118.28,LAHSA
33.808,-118.192,LAHSA
34.025,-118.244,LAHSA
33.999,-118.281,LAHSA
34.029,-118.267,LAHSA
33.809,-118.192,LAHSA
33.916,-118.084,LAHSA
33.916,-118.085,LAHSA
34.049,-118.291,LAHSA
34.256,-118.502,LAHSA
34.039,-118.246,LAHSA
34.093,-118.162,LAHSA
34.017,-118.279,LAHSA
33.754,-118.292,LAHSA
33.957,-118.28,LAHSA
34.172,-118.53,LAHSA
34.188,-118.533,LAHSA
34.161,-117.913,LAHSA
34.2,-118.53,LAHSA
33.736,-118.296,LAHSA
34.068,-118.257,LAHSA
34.059,-118.133,LAHSA
34.059,-118.274,LAHSA
34.209,-118.571,LAHSA
34.142,-118.039,LAHSA
34.107,-118.33,LAHSA
34.202,-118.485,LAHSA
34.186,-118.481,LAHSA
34.186,-118.48,LAHSA
34.187,-118.448,LAHSA
34.2,-118.457,LAHSA
34.073,-118.277,LAHSA
34.062,-118.285,LAHSA
34.201,-118.536,LAHSA
34.188,-118.549,LAHSA
34.272,-118.389,LAHSA
34.2,-118.448,LAHSA
33.858,-118.082,LAHSA
34.013,-118.416,LAHSA
34.041,-118.248,LAHSA
34.061,-118.233,LAHSA
34.063,-118.292,LAHSA
33.753,-118.292,LAHSA
34.186,-118.482,LAHSA
33.734,-118.281,LAHSA
34.092,-118.326,LAHSA
34.19,-118.411,LAHSA
34.117,-118.27,LAHSA
34.223,-118.429,LAHSA
33.984,-118.472,LAHSA
34.187,-118.484,LAHSA
34.062,-118.294,LAHSA
34.705,-118.175,LAHSA
34.199,-118.596,LAHSA
34.063,-118.293,LAHSA
34.071,-117.939,LAHSA
34.264,-118.499,LAHSA
34.019,-118.278,LAHSA
34.09,-118.169,LAHSA
34.064,-118.248,LAHSA
33.743,-118.293,LAHSA
33.985,-118.094,LAHSA
34.106,-117.881,LAHSA
